experiment,variant,dataset,stage,method,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[organic]_mean,auroc[organic]_std,auroc[spike]_mean,auroc[spike]_std,fit_s_mean,fit_s_std,params_mean,params_std,train_nll_mean,train_nll_std,n_seeds,seeds,axis:dataset.subset,dead_mean,dead_std,axis:model.vtree,axis:model.leaf_components,axis:model.K,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,crps_mean,crps_std,picp_mean,picp_std,mpiw_mean,mpiw_std,interval_score_mean,interval_score_std,calib_err_mean,calib_err_std,pred_sd_mean,pred_sd_std,axis:eval.alpha,diag_q_hat_mean,diag_q_hat_std,diag_raw_cal_coverage_mean,diag_raw_cal_coverage_std,diag_n_cal_mean,diag_n_cal_std,diag_frac_clipped_lo_mean,diag_frac_clipped_lo_std,diag_frac_clipped_hi_mean,diag_frac_clipped_hi_std,diag_frac_full_range_mean,diag_frac_full_range_std,diag_pit_mean_mean,diag_pit_mean_std,diag_pit_sd_mean,diag_pit_sd_std,diag_lo_level_mean,diag_lo_level_std,diag_hi_level_mean,diag_hi_level_std,alpha_mean,alpha_std,picp_edge_mean,picp_edge_std,mpiw_edge_mean,mpiw_edge_std,interval_score_edge_mean,interval_score_edge_std,pit_mean_mean,pit_mean_std,pit_var_mean,pit_var_std,pit_ks_mean,pit_ks_std,pit_var_target_mean,pit_var_target_std,loc_auroc_mean,loc_auroc_std,prec_at_k_mean,prec_at_k_std,n_windows_mean,n_windows_std,loc_auroc[spike]_mean,loc_auroc[spike]_std,loc_auroc[offset]_mean,loc_auroc[offset]_std,loc_auroc[drift]_mean,loc_auroc[drift]_std,loc_auroc[decouple]_mean,loc_auroc[decouple]_std,loc_auroc[desync]_mean,loc_auroc[desync]_std,deletion_auc_mean,deletion_auc_std,max_residual_nats_mean,max_residual_nats_std,mean_residual_nats_mean,mean_residual_nats_std,axis:eval.shap_samples,censored_frac_mean,censored_frac_std,axis:dataset.censor_frac,train_rows_mean,train_rows_std,n_dead_mean,n_dead_std,crps_full_mean,crps_full_std,crps_exact_marginal_mean,crps_exact_marginal_std,crps_imputed_mean,crps_imputed_std,rmse_full_mean,rmse_full_std,rmse_exact_marginal_mean,rmse_exact_marginal_std,rmse_imputed_mean,rmse_imputed_std,picp_exact_marginal_mean,picp_exact_marginal_std,picp_exact_marginal_edge_mean,picp_exact_marginal_edge_std,picp_imputed_mean,picp_imputed_std,picp_imputed_edge_mean,picp_imputed_edge_std,marginal_pit_mean_mean,marginal_pit_mean_std,marginal_pit_var_mean,marginal_pit_var_std,marginal_pit_ks_mean,marginal_pit_ks_std,marginal_pit_var_target_mean,marginal_pit_var_target_std,d_mean,d_std,K_mean,K_std,dag_build_s_mean,dag_build_s_std,dag_leaves_mean,dag_leaves_std,dag_nodes_mean,dag_nodes_std,dag_params_mean,dag_params_std,dag_fwd_s_mean,dag_fwd_s_std,dag_logp_mean,dag_logp_std,tree_leaves_predicted_mean,tree_leaves_predicted_std,tree_build_s_mean,tree_build_s_std,tree_leaves_mean,tree_leaves_std,tree_nodes_mean,tree_nodes_std,tree_params_mean,tree_params_std,tree_fwd_s_mean,tree_fwd_s_std
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [last],,,,,,,,,,,,,,,,,232.5658266544342,83.30598020070035,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,27.619174339659498,0.13849350939108573,21.759917117754622,0.13326958060313432,10155.922614426587,1110.4168706346363,14.974877072716895,0.1346067578021355,0.83,0.0,81.275,1.269940943508792,107.54166666666667,1.3818164373992174,0.06883333333333334,0.007808115436305139,28.68383566538493,0.43309539185173124,,,,,,,,,,,,,,,,,,,,,,,,0.955,0.005477225575051666,86.27499999999999,1.269940943508792,104.14166666666667,1.3066815475343152,0.399986345890939,0.009840800932687707,0.058598492473114994,0.001921598054774471,0.22965894862893824,0.01362027667599565,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1383043130238851,0.029257399843019987,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,ridge regression [all],,,,,,,,,,,,,,,,,0.014530499776204428,0.004298862338037714,,,,,3,"[0, 1, 2]",,,,,,,18.102276900480504,0.15228831251917946,14.585365516247256,0.14877528311051288,29391.157059066754,129.11582051065136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,ridge regression [last],,,,,,,,,,,,,,,,,0.014530499776204428,0.004298862338037714,,,,,3,"[0, 1, 2]",,,,,,,17.965076322409324,0.039272513924000746,14.528567479454425,0.0681167256998669,617.0830957752446,6.5228046947957505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,MLP regressor [all],,,,,,,,,,,,,,,,,1.6691893339157104,0.3163952796207143,,,,,3,"[0, 1, 2]",,,,,,,17.10412517954997,0.33413540952708004,13.036036841593848,0.3148258304822014,45128.214706738225,2663.4984652343546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,MLP regressor [last],,,,,,,,,,,,,,,,,1.6691893339157104,0.3163952796207143,,,,,3,"[0, 1, 2]",,,,,,,17.068047598261344,0.7749682987787504,12.46026308675607,0.8476304890048597,694.4336980774488,47.01085671164043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,quantile reg. + conformal (CQR) [all],,,,,,,,,,,,,,,,,1.3743557929992676,0.11064190439312287,,,,,3,"[0, 1, 2]",,,,,,,16.86793050659784,0.3412900507986843,13.04582727812308,0.4063824962276776,37085.918443184295,4021.5993351476827,,,0.8462814814814815,0.01298029402293379,47.18495057735797,1.0303155037379121,67.66127246772977,1.6252809767390053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul,quantile reg. + conformal (CQR) [last],,,,,,,,,,,,,,,,,1.3743557929992676,0.11064190439312287,,,,,3,"[0, 1, 2]",,,,,,,16.50969311121337,0.2814495664793671,11.945481511751808,0.1742139560324099,698.8778190011085,81.60069591893247,,,0.8833333333333334,0.010327955589886455,45.20835378547509,0.49348450499392227,72.78133371253809,3.594364858697689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,7543.333333333333,309.1282366052423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,SurvivalPC (drop censored) [all],,,,,,,,,,,,,,,,,168.62527664502463,68.89944857175465,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,26.493849923223575,1.846951148826867,21.76353554019222,1.4171911138618756,162920.35489925524,34863.663390835645,11.652933394014639,0.9146256538272789,0.40853333333333325,0.0030812535528239406,71.63644444444445,3.509880628268057,106.40681481481481,3.4325618426027176,0.24553777777777774,0.006084435029616919,20.142898559570312,0.4935698058208994,,,,,,,,,,,,,,,,,,,,,,,,0.9771259259259258,0.002730302444845475,76.63644444444445,3.509880628268057,82.42251851851852,3.52254155907222,0.5811837910101675,0.01287094236741659,0.0741808601740125,0.0019526376918330346,0.1245841217507721,0.020832490162357668,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2594802180926005,0.03264897713382161,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,SurvivalPC (drop censored) [last],,,,,,,,,,,,,,,,,168.62527664502463,68.89944857175465,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,26.35266433003098,1.475275609347024,20.92061888535817,1.2872986703962674,7097.390919329679,2829.314939272893,14.21186875322647,0.7525665552528642,0.8283333333333335,0.009831920802501719,80.38333333333333,4.384822307308092,103.10000000000001,6.536589324716676,0.05000000000000001,0.005966573556070526,29.510038375854492,1.8233669000868427,,,,,,,,,,,,,,,,,,,,,,,,0.955,0.008366600265340763,85.38333333333333,4.384822307308092,99.64999999999999,6.953272610792705,0.4304268930710818,0.014086141587057703,0.061230146584444485,0.0032470608754427838,0.1807286793142279,0.01601002278069616,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2594802180926005,0.03264897713382161,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [all],,,,,,,,,,,,,,,,,237.78738057613373,98.23535940808915,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,24.96934046897753,1.170725439207441,19.753566070641412,1.0160050676630685,204540.2618361766,44544.68452899624,10.830356048258814,0.5661248426944506,0.3995555555555556,0.004643710734177573,67.66962962962963,2.7932445726785793,103.69007407407408,2.9961196259776925,0.21532444444444443,0.004944178669511174,18.8576234181722,0.9395231989537959,,,,,,,,,,,,,,,,,,,,,,,,0.9709925925925925,0.0039053155713634656,72.66962962962963,2.7932445726785793,79.26637037037037,3.031806849662848,0.5201098837983379,0.009167567157868777,0.0796004794458987,0.0016926412405162642,0.03612017710900501,0.013577652612004611,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2594802180926005,0.03264897713382161,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [last],,,,,,,,,,,,,,,,,237.78738057613373,98.23535940808915,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,27.976212466798973,1.7389878319503873,21.66596651713054,1.2937990177328984,11964.727654454195,4721.471624301078,15.474800274796896,0.9221764862774808,0.8216666666666667,0.007527726527090783,79.74166666666666,2.7423378104578355,106.02499999999999,6.084221396366177,0.10099999999999999,0.0150864177325169,29.374836921691895,1.8203261771100245,,,,,,,,,,,,,,,,,,,,,,,,0.9483333333333334,0.004082482904638633,84.74166666666666,2.7423378104578355,102.14166666666667,6.129634301217867,0.36250037181775907,0.013567692751206867,0.055696224924053926,0.004113671546169902,0.2802258161288491,0.024509544737090966,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2594802180926005,0.03264897713382161,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,ridge regression [all],,,,,,,,,,,,,,,,,0.012331128120422363,0.0037305488436556768,,,,,3,"[0, 1, 2]",,,,,,,18.088182737108156,0.29318845506964697,14.596212720785402,0.3011377954594006,29824.83333047776,224.46044952684497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,ridge regression [last],,,,,,,,,,,,,,,,,0.012331128120422363,0.0037305488436556768,,,,,3,"[0, 1, 2]",,,,,,,17.914534733794245,0.2395374679843958,14.475246660726503,0.18067348525672428,634.1789104778571,30.808975772871335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,MLP regressor [all],,,,,,,,,,,,,,,,,1.5765330791473389,0.5385700413664146,,,,,3,"[0, 1, 2]",,,,,,,17.55997964054364,0.2461921141871407,13.530659033896306,0.21517874194674594,48323.19778479922,7645.932719646158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,MLP regressor [last],,,,,,,,,,,,,,,,,1.5765330791473389,0.5385700413664146,,,,,3,"[0, 1, 2]",,,,,,,17.088901997836444,0.5118423861211273,12.47343174673617,0.3223811288919321,724.8065864634347,123.50431078809152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,quantile reg. + conformal (CQR) [all],,,,,,,,,,,,,,,,,1.204213261604309,0.18148753962456607,,,,,3,"[0, 1, 2]",,,,,,,17.406348992760957,0.7783403246533497,13.440806947146521,0.8916933635556235,43810.75585822258,5648.924035368571,,,0.8316148148148148,0.015279135562560303,46.52431274725949,0.8089071580202729,71.5675583617705,2.6785879715547476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul,quantile reg. + conformal (CQR) [last],,,,,,,,,,,,,,,,,1.204213261604309,0.18148753962456607,,,,,3,"[0, 1, 2]",,,,,,,16.65499390003202,0.2538887542710696,12.072297185659409,0.3896191916034285,665.6904578157273,81.01427574418449,,,0.8783333333333334,0.021369760566432826,45.2216025620699,0.42895923235635236,72.83617235322794,1.7842066891375057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,6121.0,353.54547090862303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,SurvivalPC (drop censored) [all],,,,,,,,,,,,,,,,,118.8125638961792,29.285569909621074,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,27.224385373901843,0.7869541135954378,22.509484859720867,0.734752300408526,169307.95294267262,5358.690975918191,12.048592341839415,0.44851128586538463,0.4089481481481481,0.0033536761967908955,72.96637037037036,1.731823699672967,107.58325925925926,1.2117404820689823,0.2477896296296296,0.009804127190058663,19.42211627960205,0.7165035061752892,,,,,,,,,,,,,,,,,,,,,,,,0.9777777777777777,0.0031542407276397228,77.96637037037036,1.731823699672967,83.612,1.3770861920181003,0.5885600281789323,0.01616230375549709,0.07312191165921549,0.0022916103396468253,0.13834528335738772,0.024193650949524307,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.38865049680074054,0.01671061254776228,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,SurvivalPC (drop censored) [last],,,,,,,,,,,,,,,,,118.8125638961792,29.285569909621074,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,27.064703548331792,0.33347608373595833,21.65388810793559,0.14777231897091406,7654.35313082239,1246.6842978772197,14.551699022140147,0.18308418630104106,0.835,0.005477225575051666,81.81666666666668,1.4535015193203853,104.93333333333334,0.8727351641057323,0.05333333333333334,0.011183320914051735,28.243525822957356,0.30429990529353235,,,,,,,,,,,,,,,,,,,,,,,,0.9566666666666667,0.005163977794943227,86.81666666666666,1.453501519320385,101.71666666666668,0.775026881254234,0.42873542473495263,0.023008430822525225,0.059495586319334486,0.0006514043955951166,0.19037365400601236,0.03534714807975749,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.38865049680074054,0.01671061254776228,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [all],,,,,,,,,,,,,,,,,206.39644587039948,67.75811476431063,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,24.983044236801295,0.07016542127903629,19.378899532374632,0.3196309620682494,275255.8804052889,26660.235226057273,10.908448872554443,0.02391654602643554,0.3922962962962963,0.008044256187688748,66.26903703703704,2.529303034499668,104.23466666666666,0.26065641734136463,0.19965333333333332,0.004840464828204671,17.156362533569336,0.19104415063044125,,,,,,,,,,,,,,,,,,,,,,,,0.9653925925925925,0.006740255578795926,71.26903703703704,2.5293030344996645,79.47644444444445,0.5148316757164296,0.49332270217416646,0.008488674737972431,0.08126318040719631,0.0025240607224086267,0.02903129775942961,0.0029308064736091543,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.38865049680074054,0.01671061254776228,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [last],,,,,,,,,,,,,,,,,206.39644587039948,67.75811476431063,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,30.39422328123911,0.44600315577184474,23.167688525517786,0.2654726236537138,18606.03262798981,2104.390113244321,17.074663777679294,0.31450873798870466,0.8133333333333331,0.012110601416389921,80.075,1.792693504199757,111.04166666666667,1.3283134670199894,0.13516666666666668,0.009928074670683469,28.245909372965496,0.3369123329062629,,,,,,,,,,,,,,,,,,,,,,,,0.9416666666666665,0.009831920802501707,85.075,1.792693504199757,106.74166666666666,0.9210953624173044,0.32781003869752695,0.010885590783376696,0.051934772706365255,0.001519331544840931,0.33782122254481844,0.013958849841094013,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.38865049680074054,0.01671061254776228,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,ridge regression [all],,,,,,,,,,,,,,,,,0.007411400477091472,0.0010803686209923864,,,,,3,"[0, 1, 2]",,,,,,,18.09953709299897,0.14844486673232124,14.585632565481754,0.06866274870310868,30189.997103537156,1031.0437259701573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,ridge regression [last],,,,,,,,,,,,,,,,,0.007411400477091472,0.0010803686209923864,,,,,3,"[0, 1, 2]",,,,,,,17.97939816845087,0.7211736401094434,14.417622376799313,0.49658731332901,632.9736843800384,74.04709212583232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,MLP regressor [all],,,,,,,,,,,,,,,,,0.9842886924743652,0.12471218696146134,,,,,3,"[0, 1, 2]",,,,,,,17.46183263303199,0.33168041641614415,13.5598137112123,0.3406984063778561,41335.73523873621,2151.862086206568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,MLP regressor [last],,,,,,,,,,,,,,,,,0.9842886924743652,0.12471218696146134,,,,,3,"[0, 1, 2]",,,,,,,18.088132216804826,0.4498490852041647,13.11203970571359,0.7213854484825192,793.267128233606,79.41953763879098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,quantile reg. + conformal (CQR) [all],,,,,,,,,,,,,,,,,0.8613260189692179,0.05545057687668247,,,,,3,"[0, 1, 2]",,,,,,,17.624995495315606,0.15066060890340477,13.721342822463425,0.21824673014977525,44570.508204459475,3892.598605038438,,,0.8535111111111111,0.00824704960337295,50.878133257689306,0.5407099008080145,71.51657286679304,1.0796854653450523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul,quantile reg. + conformal (CQR) [last],,,,,,,,,,,,,,,,,0.8613260189692179,0.05545057687668247,,,,,3,"[0, 1, 2]",,,,,,,17.57229353536876,0.3504617803531149,12.974075340429941,0.2342195084861966,799.576201332541,39.49032790094208,,,0.8916666666666666,0.047923550230201756,47.60261432051659,1.12309814161857,72.47166790684065,3.1832473352194977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4750.333333333333,76.98484699385112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (drop censored) [all],,,,,,,,,,,,,,,,,75.14836128552754,21.438680580228915,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,26.785153549855305,1.1586532394869595,22.028112901588724,1.1863377090223022,181753.83938373407,13523.183005792147,11.814715202572595,0.6894592894682017,0.4066666666666667,0.0036290188450568586,72.05733333333333,2.0923919374135163,106.98859259259261,1.4707109134518919,0.2402725925925926,0.015851461289754194,19.041465441385906,0.9543056081513895,,,,,,,,,,,,,,,,,,,,,,,,0.9757037037037036,0.003554962913572031,77.05733333333333,2.0923919374135163,82.90859259259258,1.6569630328347922,0.5755716352600072,0.02899873734315826,0.0750604998737368,0.0033561138693761175,0.11842385414195807,0.04494832494527323,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5762063066164652,0.04453133534176744,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (drop censored) [last],,,,,,,,,,,,,,,,,75.14836128552754,21.438680580228915,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,27.419692765514384,0.5828841783549703,21.671612847646077,0.35877330803738594,9101.589812149157,2451.18367820396,14.804848084576392,0.4106020647067877,0.83,0.008944271909999166,81.01666666666667,1.117437544861753,105.35000000000001,0.7056911505750956,0.06899999999999999,0.02334951819631403,28.429861386617024,0.5680764852540371,,,,,,,,,,,,,,,,,,,,,,,,0.9550000000000001,0.005477225575051666,86.01666666666667,1.117437544861753,101.88333333333333,1.152678041200868,0.40929614782214374,0.0355914125066882,0.059764134107234,0.0024751522155493375,0.20642197162367348,0.04973097018700379,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5762063066164652,0.04453133534176744,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [all],,,,,,,,,,,,,,,,,190.43426311016083,59.649230623174496,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,25.196114581557122,0.27059624325409753,17.97769556085092,0.3154684071175738,486081.0640731794,87088.74292991034,11.358611463567255,0.24176357101170393,0.35211851851851855,0.021758624986815505,55.72192592592592,5.135097968299429,108.88459259259258,3.589829448589285,0.19650814814814813,0.006691389811778172,15.134833812713623,0.937527454067589,,,,,,,,,,,,,,,,,,,,,,,,0.9294814814814815,0.019623853797358003,60.72192592592592,5.135097968299429,82.19274074074073,2.5648814827543465,0.4290705398845314,0.015587232854009325,0.08909639697444754,0.0032925477120793784,0.12119406167543974,0.02379030345010535,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5762063066164652,0.04453133534176744,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [last],,,,,,,,,,,,,,,,,190.43426311016083,59.649230623174496,43356.0,0.0,,,3,"[0, 1, 2]",,,,,,,34.82458004924653,1.3302536229017174,26.3329126294454,1.0708184875758149,35694.186916841514,6878.639062385664,20.62980515345868,1.0729038464672624,0.7450000000000001,0.03271085446759228,73.84166666666668,3.933753508630994,129.125,9.326079026043049,0.20333333333333334,0.015028861123407415,27.271222432454426,0.9871468910291225,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.035777087639996666,78.84166666666668,3.933753508630994,121.47500000000001,7.766965301840867,0.25489723977156914,0.017414434762055467,0.04960043716643405,0.0013971020778715878,0.44110192780942614,0.023701427771516972,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5762063066164652,0.04453133534176744,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
