variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
chow_liu_leaf6,circuit,single_sensor_0,marginal_max,24,0.5528263108680896,0.23466750900115585,65878434,
chow_liu_leaf6,circuit,single_sensor_0,conditional_max,24,0.5528263108680896,0.23466750900115585,65878434,
chow_liu_leaf6,circuit,single_sensor_0,relational_max,24,0.5,0.23466750900115585,65878434,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,joint,24,0.5495630835243804,0.002261327997985063,36720,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,independent,24,0.5495630835243804,0.002261327997985063,36720,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,marginal_max,24,0.5495630835243804,0.002261327997985063,36720,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,conditional_max,24,0.5495630835243804,0.002261327997985063,36720,
chow_liu_leaf6,gaussian_fitted,single_sensor_0,relational_max,24,0.5,0.002261327997985063,36720,
chow_liu_leaf6,circuit,full,joint,22,0.8049524092801904,1.050883834999695,486457456,
chow_liu_leaf6,circuit,full,independent,22,0.7346863845925045,1.050883834999695,486457456,
chow_liu_leaf6,circuit,full,marginal_max,22,0.7705885633551457,1.050883834999695,486457456,
chow_liu_leaf6,circuit,full,conditional_max,22,0.8231614366448543,1.050883834999695,486457456,
chow_liu_leaf6,circuit,full,relational_max,22,0.7653136154074955,1.050883834999695,486457456,
chow_liu_leaf6,gaussian_fitted,full,joint,22,0.8324379089827484,0.6688970409995818,3148800,
chow_liu_leaf6,gaussian_fitted,full,independent,22,0.7661827037477692,0.6688970409995818,3148800,
chow_liu_leaf6,gaussian_fitted,full,marginal_max,22,0.768255502676978,0.6688970409995818,3148800,
chow_liu_leaf6,gaussian_fitted,full,conditional_max,22,0.836583506841166,0.6688970409995818,3148800,
chow_liu_leaf6,gaussian_fitted,full,relational_max,22,0.8384239292088043,0.6688970409995818,3148800,
chow_liu_leaf6,circuit,random1:1,joint,22,0.8037440511600238,1.177676066999993,455073104,
chow_liu_leaf6,circuit,random1:1,independent,22,0.7358808001189768,1.177676066999993,455073104,
chow_liu_leaf6,circuit,random1:1,marginal_max,22,0.7705281454491374,1.177676066999993,455073104,
chow_liu_leaf6,circuit,random1:1,conditional_max,22,0.8143171847114813,1.177676066999993,455073104,
chow_liu_leaf6,circuit,random1:1,relational_max,22,0.7608798706127305,1.177676066999993,455073104,
chow_liu_leaf6,gaussian_fitted,random1:1,joint,22,0.8317686644854253,0.6593405679996067,2755200,
chow_liu_leaf6,gaussian_fitted,random1:1,independent,22,0.7666939321832242,0.6593405679996067,2755200,
chow_liu_leaf6,gaussian_fitted,random1:1,marginal_max,22,0.7704119571683522,0.6593405679996067,2755200,
chow_liu_leaf6,gaussian_fitted,random1:1,conditional_max,22,0.8289150803093397,0.6593405679996067,2755200,
chow_liu_leaf6,gaussian_fitted,random1:1,relational_max,22,0.8318709101725164,0.6593405679996067,2755200,
chow_liu_leaf6,circuit,random3:5-8-14,joint,22,0.7783313503866746,1.1327935489971424,392304400,
chow_liu_leaf6,circuit,random3:5-8-14,independent,22,0.7233696460440214,1.1327935489971424,392304400,
chow_liu_leaf6,circuit,random3:5-8-14,marginal_max,22,0.7484756097560976,1.1327935489971424,392304400,
chow_liu_leaf6,circuit,random3:5-8-14,conditional_max,22,0.7967262790005949,1.1327935489971424,392304400,
chow_liu_leaf6,circuit,random3:5-8-14,relational_max,22,0.7244571683521713,1.1327935489971424,392304400,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,joint,22,0.8067788890541344,0.3649535789991205,2046720,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,independent,22,0.7467978509815586,0.3649535789991205,2046720,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,marginal_max,22,0.7498791641879834,0.3649535789991205,2046720,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,conditional_max,22,0.810106521415824,0.3649535789991205,2046720,
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,relational_max,22,0.8138431365258775,0.3649535789991205,2046720,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,joint,22,0.7307080978584176,0.6351014960018802,266766992,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,independent,22,0.69142251635931,0.6351014960018802,266766992,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,marginal_max,22,0.718183001189768,0.6351014960018802,266766992,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,conditional_max,22,0.7508644408090422,0.6351014960018802,266766992,
chow_liu_leaf6,circuit,random7:3-4-8-10-11-12-14,relational_max,22,0.6598053613920285,0.6351014960018802,266766992,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,joint,22,0.759388013087448,0.08141335300024366,944640,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,independent,22,0.7081443337299227,0.08141335300024366,944640,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,marginal_max,22,0.714520746579417,0.08141335300024366,944640,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,conditional_max,22,0.758151769779893,0.08141335300024366,944640,
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,relational_max,22,0.7753569303985722,0.08141335300024366,944640,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,joint,22,0.7270411957168352,0.6348812470023404,266766992,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,independent,22,0.6958330234979179,0.6348812470023404,266766992,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,marginal_max,22,0.700052981856038,0.6348812470023404,266766992,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,conditional_max,22,0.7328227245687091,0.6348812470023404,266766992,
chow_liu_leaf6,circuit,bank0:0-1-2-4-5-7-8,relational_max,22,0.6925936942296252,0.6348812470023404,266766992,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,joint,22,0.7451758625817966,0.0814812440003152,944640,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,independent,22,0.6990072873289709,0.0814812440003152,944640,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,marginal_max,22,0.7075122694824509,0.0814812440003152,944640,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,conditional_max,22,0.7480201516954194,0.0814812440003152,944640,
chow_liu_leaf6,gaussian_fitted,bank0:0-1-2-4-5-7-8,relational_max,22,0.7405933967876264,0.0814812440003152,944640,
chow_liu_leaf6,circuit,bank1:3,joint,22,0.7974559414039263,1.0015060029982124,455073104,
chow_liu_leaf6,circuit,bank1:3,independent,22,0.7231419170136824,1.0015060029982124,455073104,
