variant,method_name,mask,score,alpha_mean,alpha_std,fpr_mean,fpr_std,power_mean,power_std,threshold_mean,threshold_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
chow_liu_leaf6,gaussian_fitted,full,independent,0.1,0.0,0.07797432142016822,0.08593014194305275,0.48393366968794577,0.11984083483990446,229.33453848367589,22.226298447153127,0.07797432142016823,0.08593014194305279,0.07797432142016822,0.08593014194305275,0.07797432142016822,0.08593014194305275,0.2,0.447213595499958,0.4839336696879458,0.11984083483990449,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,full,joint,0.1,0.0,0.0634320048807185,0.06372593765941723,0.6154732991300944,0.07636741146926773,215.9769131455402,15.277495320596639,0.0634320048807185,0.06372593765941723,0.0634320048807185,0.06372593765941723,0.0634320048807185,0.06372593765941723,0.2,0.447213595499958,0.6154732991300945,0.07636741146926772,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,full,marginal_max,0.1,0.0,0.054091568280636215,0.05381110223950202,0.3303851517616384,0.143697338114261,60.79302507361071,19.318343515642326,0.05409156828063623,0.05381110223950203,0.054091568280636215,0.05381110223950202,0.054091568280636215,0.05381110223950202,0.4,0.5477225575051662,0.3303851517616384,0.14369733811426103,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,full,relational_max,0.1,0.0,0.06427548455882806,0.060607887946989146,0.6262962918127865,0.08080326605347236,6.564882066312913,2.90910769717083,0.06427548455882806,0.06060788794698915,0.06427548455882806,0.060607887946989146,0.06427548455882806,0.060607887946989146,0.4,0.5477225575051662,0.6262962918127865,0.08080326605347228,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random1:1,conditional_max,0.1,0.0,0.054826211365349285,0.057029654457413016,0.5388814453693614,0.10998213397743399,65.09032083480932,22.584242962581815,0.0548262113653493,0.05702965445741302,0.054826211365349285,0.057029654457413016,0.054826211365349285,0.057029654457413016,0.4,0.5477225575051662,0.5388814453693614,0.10998213397743405,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random1:1,independent,0.1,0.0,0.09452980959869665,0.13756525492570595,0.48744693180391296,0.14445038067717214,206.3359317571626,22.693621513451763,0.09452980959869664,0.13756525492570593,0.09452980959869665,0.13756525492570595,0.09452980959869665,0.13756525492570595,0.2,0.447213595499958,0.48744693180391296,0.1444503806771722,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random1:1,joint,0.1,0.0,0.0816306597298881,0.09468273769899256,0.6243628399853434,0.08779488137047212,191.8453231130483,17.127962209631235,0.0816306597298881,0.09468273769899256,0.0816306597298881,0.09468273769899256,0.0816306597298881,0.09468273769899256,0.4,0.5477225575051662,0.6243628399853433,0.0877948813704721,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random1:1,marginal_max,0.1,0.0,0.054091568280636215,0.05381110223950202,0.3303851517616384,0.143697338114261,60.79302507361071,19.318343515642326,0.05409156828063623,0.05381110223950203,0.054091568280636215,0.05381110223950202,0.054091568280636215,0.05381110223950202,0.4,0.5477225575051662,0.3303851517616384,0.14369733811426103,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random1:1,relational_max,0.1,0.0,0.07741585475156161,0.07078152132307905,0.6268678467057304,0.09113705463686268,6.227973970048133,3.074117426430682,0.07741585475156161,0.07078152132307905,0.07741585475156161,0.07078152132307905,0.07741585475156161,0.07078152132307905,0.6,0.5477225575051662,0.6268678467057303,0.09113705463686264,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,conditional_max,0.1,0.0,0.04388073753361052,0.04253473487782288,0.4763408213678778,0.10954987461217401,64.12516382550983,19.8036609559395,0.04388073753361052,0.04253473487782288,0.04388073753361052,0.04253473487782288,0.04388073753361052,0.04253473487782288,0.0,0.0,0.4763408213678778,0.10954987461217404,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,independent,0.1,0.0,0.08614827455117884,0.1152427275225208,0.4296758243559461,0.15343904713894077,192.45735762195457,25.754375542009257,0.08614827455117882,0.11524272752252077,0.08614827455117884,0.1152427275225208,0.08614827455117884,0.1152427275225208,0.2,0.447213595499958,0.4296758243559461,0.15343904713894077,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,joint,0.1,0.0,0.053185239515469565,0.05303380684805109,0.5530330059590037,0.08171232505594034,184.11436806242662,18.098918796250956,0.053185239515469565,0.053033806848051084,0.053185239515469565,0.05303380684805109,0.053185239515469565,0.05303380684805109,0.2,0.447213595499958,0.5530330059590038,0.08171232505594035,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,marginal_max,0.1,0.0,0.054091568280636215,0.05381110223950202,0.28826760445766875,0.12912866555529637,60.79302507361071,19.318343515642326,0.05409156828063623,0.05381110223950203,0.054091568280636215,0.05381110223950202,0.054091568280636215,0.05381110223950202,0.4,0.5477225575051662,0.2882676044576687,0.12912866555529637,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random3:5-8-14,relational_max,0.1,0.0,0.07583227491993957,0.05767648210833133,0.6022947548065182,0.0688364610774159,4.804270517069591,2.0712351690116373,0.07583227491993957,0.05767648210833134,0.07583227491993957,0.05767648210833133,0.07583227491993957,0.05767648210833133,0.4,0.5477225575051662,0.6022947548065183,0.06883646107741594,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,conditional_max,0.1,0.0,0.11066955257161641,0.09579883491431078,0.5894391459790719,0.03683106176691275,26.710003820401717,2.2258799085414878,0.11066955257161644,0.09579883491431078,0.11066955257161641,0.09579883491431078,0.11066955257161641,0.09579883491431078,0.6,0.5477225575051662,0.5894391459790718,0.036831061766912594,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,independent,0.1,0.0,0.07577601714893621,0.04471820096096062,0.46651239383115845,0.02775253986127794,103.58788522721584,4.552151944597173,0.07577601714893621,0.044718200960960616,0.07577601714893621,0.04471820096096062,0.07577601714893621,0.04471820096096062,0.2,0.44721359549995804,0.46651239383115845,0.027752539861278007,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,joint,0.1,0.0,0.06951009244244717,0.03546996555035245,0.5601971820409161,0.0131699028660114,97.00869024703904,4.429786564321781,0.06951009244244717,0.03546996555035245,0.06951009244244717,0.03546996555035245,0.06951009244244717,0.03546996555035245,0.2,0.44721359549995804,0.5601971820409161,0.013169902866011428,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,marginal_max,0.1,0.0,0.0938959024689341,0.07544916241655766,0.5053431156251792,0.039361219218795034,27.65258191539789,2.134426073855957,0.09389590246893409,0.07544916241655766,0.0938959024689341,0.07544916241655766,0.0938959024689341,0.07544916241655766,0.6,0.5477225575051662,0.5053431156251792,0.03936121921879514,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,random7:3-4-8-10-11-12-14,relational_max,0.1,0.0,0.062236183809064184,0.02820406153851549,0.537397722567945,0.03476238474295111,2.782566973838769,0.3334040391095639,0.062236183809064184,0.028204061538515495,0.062236183809064184,0.02820406153851549,0.062236183809064184,0.02820406153851549,0.0,0.0,0.537397722567945,0.03476238474295107,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,single_sensor_0,conditional_max,0.1,0.0,0.052612890564387046,0.03036534805005673,0.15425296286926668,0.020690428116555585,25.02621216012775,0.7051945856071706,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.0,0.0,0.15425296286926668,0.02069042811655558,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,single_sensor_0,independent,0.1,0.0,0.052612890564387046,0.03036534805005673,0.15425296286926668,0.020690428116555585,25.02621216012775,0.7051945856071706,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.0,0.0,0.15425296286926668,0.02069042811655558,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,single_sensor_0,joint,0.1,0.0,0.052612890564387046,0.03036534805005673,0.15425296286926668,0.020690428116555585,25.02621216012775,0.7051945856071706,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.0,0.0,0.15425296286926668,0.02069042811655558,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,single_sensor_0,marginal_max,0.1,0.0,0.052612890564387046,0.03036534805005673,0.15425296286926668,0.020690428116555585,25.02621216012775,0.7051945856071706,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.052612890564387046,0.03036534805005673,0.0,0.0,0.15425296286926668,0.02069042811655558,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,0.0,0.0
chow_liu_leaf6,gaussian_fitted,single_sensor_0,relational_max,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",1.0,0.0,0.0,0.0
chow_liu_leaf6,gmm_impute,bank0:0-1-2-4-5-7-8,detector,0.1,0.0,0.09127480938738634,0.08481416845471872,0.40069267739642045,0.10585332944140145,329.21893310546875,84.60092015701892,0.09127480938738636,0.08481416845471872,0.09127480938738634,0.08481416845471872,0.09127480938738634,0.08481416845471872,0.2,0.447213595499958,0.4006926773964204,0.10585332944140148,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,bank1:3,detector,0.1,0.0,0.17493963177645044,0.0885639595503621,0.6958418921760604,0.04632562441356042,322.2718078613281,49.910457810122125,0.1749396317764504,0.08856395955036211,0.17493963177645044,0.0885639595503621,0.17493963177645044,0.0885639595503621,0.8,0.4472135954999579,0.6958418921760604,0.04632562441356045,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,bank2:6-10,detector,0.1,0.0,0.1599847219306187,0.13804136644229134,0.5876514672821184,0.1284221211208744,290.36041564941405,50.6426835716266,0.15998472193061872,0.13804136644229134,0.1599847219306187,0.13804136644229134,0.1599847219306187,0.13804136644229134,0.6,0.5477225575051662,0.5876514672821183,0.12842212112087445,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,full,detector,0.1,0.0,0.10898295648226923,0.05796403072408722,0.6202711950942196,0.08233839394771308,332.5517272949219,62.53833412540583,0.10898295648226926,0.05796403072408725,0.10898295648226923,0.05796403072408722,0.10898295648226923,0.05796403072408722,0.6,0.5477225575051662,0.6202711950942196,0.0823383939477131,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,random1:1,detector,0.1,0.0,0.1142904944800085,0.0725674220170715,0.6167951855862901,0.08301311543853011,323.63854064941404,63.106531092497086,0.1142904944800085,0.07256742201707149,0.1142904944800085,0.0725674220170715,0.1142904944800085,0.0725674220170715,0.6,0.5477225575051662,0.6167951855862902,0.08301311543853011,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,random3:5-8-14,detector,0.1,0.0,0.08230944442141089,0.1088252804690482,0.4783630684875506,0.10433578414123289,408.77900390625,50.10600276157754,0.0823094444214109,0.10882528046904823,0.08230944442141089,0.1088252804690482,0.08230944442141089,0.1088252804690482,0.2,0.447213595499958,0.4783630684875505,0.10433578414123282,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,random7:3-4-8-10-11-12-14,detector,0.1,0.0,0.08135166018533926,0.06708161906613909,0.36578945898462456,0.09994568101869594,493.5828369140625,63.798086676491145,0.08135166018533925,0.06708161906613909,0.08135166018533926,0.06708161906613909,0.08135166018533926,0.06708161906613909,0.4,0.5477225575051662,0.36578945898462456,0.09994568101869594,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_impute,single_sensor_0,detector,0.1,0.0,0.04659093825995504,0.07003992095647558,0.12464420908728886,0.081916364115372,42.06849365234375,8.176550142362059,0.04659093825995505,0.0700399209564756,0.04659093825995504,0.07003992095647558,0.04659093825995504,0.07003992095647558,0.2,0.44721359549995804,0.12464420908728886,0.081916364115372,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,bank0:0-1-2-4-5-7-8,detector,0.1,0.0,0.09296401581853747,0.048322799696449044,0.38128485007229157,0.173150573687499,237.44969177246094,228.23872259234196,0.09296401581853748,0.048322799696449044,0.09296401581853747,0.048322799696449044,0.09296401581853747,0.048322799696449044,0.6,0.5477225575051662,0.3812848500722916,0.173150573687499,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,bank1:3,detector,0.1,0.0,0.1058198033580057,0.06234094488496296,0.6458726919392973,0.043539051786555365,298.00530395507815,28.819852233647737,0.1058198033580057,0.06234094488496296,0.1058198033580057,0.06234094488496296,0.1058198033580057,0.06234094488496296,0.4,0.5477225575051662,0.6458726919392973,0.043539051786555365,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,bank2:6-10,detector,0.1,0.0,0.14516154499547496,0.07345401094639417,0.5324389274725099,0.1297083470974111,325.68201904296876,70.8602020100953,0.14516154499547493,0.07345401094639417,0.14516154499547496,0.07345401094639417,0.14516154499547496,0.07345401094639417,0.6,0.5477225575051662,0.53243892747251,0.12970834709741116,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,full,detector,0.1,0.0,0.10898295648226923,0.05796403072408722,0.6202711950942196,0.08233839394771308,332.5517272949219,62.53833412540583,0.10898295648226926,0.05796403072408725,0.10898295648226923,0.05796403072408722,0.10898295648226923,0.05796403072408722,0.6,0.5477225575051662,0.6202711950942196,0.0823383939477131,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,random1:1,detector,0.1,0.0,0.10661067972477441,0.09156347948743145,0.6067577936021629,0.05497170311011558,292.7786163330078,46.50812039235242,0.10661067972477441,0.09156347948743147,0.10661067972477441,0.09156347948743145,0.10661067972477441,0.09156347948743145,0.4,0.5477225575051662,0.6067577936021626,0.0549717031101156,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,random3:5-8-14,detector,0.1,0.0,0.057384318679986765,0.05054677238746339,0.4192154031761671,0.09833049062076642,308.49696350097656,66.33950642427476,0.057384318679986765,0.05054677238746338,0.057384318679986765,0.05054677238746339,0.057384318679986765,0.05054677238746339,0.2,0.447213595499958,0.4192154031761671,0.09833049062076642,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,random7:3-4-8-10-11-12-14,detector,0.1,0.0,0.08498513279366811,0.044501082445354966,0.548228097294323,0.03704190425965284,123.27472381591797,6.44621703939626,0.08498513279366814,0.04450108244535498,0.08498513279366811,0.044501082445354966,0.08498513279366811,0.044501082445354966,0.4,0.5477225575051662,0.548228097294323,0.037041904259652814,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,gmm_refit,single_sensor_0,detector,0.1,0.0,0.03920515305487701,0.02076181904863404,0.14140283670718193,0.023132737121095693,26.65293083190918,1.1137088623365807,0.039205153054877005,0.02076181904863404,0.03920515305487701,0.02076181904863404,0.03920515305487701,0.02076181904863404,0.0,0.0,0.1414028367071819,0.02313273712109569,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,bank0:0-1-2-4-5-7-8,detector,0.1,0.0,0.04800582117095055,0.05560017162904503,0.21251101806324862,0.16265289157878673,11.745812606811523,1.2521404179294475,0.04800582117095055,0.05560017162904502,0.04800582117095055,0.05560017162904503,0.04800582117095055,0.05560017162904503,0.2,0.447213595499958,0.21251101806324862,0.16265289157878668,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,bank1:3,detector,0.1,0.0,0.05511741289003976,0.057157208565993795,0.5942524908534054,0.054764678083447385,10.494676208496093,0.254271476831756,0.05511741289003976,0.05715720856599381,0.05511741289003976,0.057157208565993795,0.05511741289003976,0.057157208565993795,0.2,0.44721359549995804,0.5942524908534055,0.05476467808344734,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,bank2:6-10,detector,0.1,0.0,0.09028625321755279,0.10857425591956794,0.46299416097576723,0.16388119545184535,11.437223625183105,0.9825234091852835,0.09028625321755276,0.10857425591956792,0.09028625321755279,0.10857425591956794,0.09028625321755279,0.10857425591956794,0.4,0.5477225575051662,0.46299416097576707,0.16388119545184532,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,full,detector,0.1,0.0,0.0704737562129085,0.08225155816824307,0.4594568124347053,0.16500519598139365,11.660604095458984,1.0738725739197463,0.0704737562129085,0.08225155816824309,0.0704737562129085,0.08225155816824307,0.0704737562129085,0.08225155816824307,0.4,0.5477225575051662,0.4594568124347053,0.16500519598139363,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,random1:1,detector,0.1,0.0,0.07527399876572614,0.09666499242605432,0.4497814952588725,0.16683719386401907,11.437935256958008,1.1508214343728782,0.07527399876572614,0.09666499242605432,0.07527399876572614,0.09666499242605432,0.07527399876572614,0.09666499242605432,0.2,0.447213595499958,0.4497814952588725,0.16683719386401907,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,random3:5-8-14,detector,0.1,0.0,0.07498411842165206,0.09209359215417695,0.3821751471240115,0.18952238037976957,11.81961612701416,1.1587555328992594,0.07498411842165206,0.09209359215417696,0.07498411842165206,0.09209359215417695,0.07498411842165206,0.09209359215417695,0.4,0.5477225575051662,0.3821751471240116,0.18952238037976957,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,random7:3-4-8-10-11-12-14,detector,0.1,0.0,0.07588051073320357,0.10625003649067186,0.377808642635024,0.12255205588125351,10.404079246520997,0.45172117857254673,0.07588051073320357,0.10625003649067186,0.07588051073320357,0.10625003649067186,0.07588051073320357,0.10625003649067186,0.2,0.44721359549995804,0.3778086426350239,0.12255205588125348,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_impute,single_sensor_0,detector,0.1,0.0,0.05630836081907361,0.06308419165443603,0.13897950252439262,0.06713418857910125,7.99773645401001,0.1527616452902324,0.0563083608190736,0.06308419165443602,0.05630836081907361,0.06308419165443603,0.05630836081907361,0.06308419165443603,0.2,0.44721359549995804,0.13897950252439265,0.06713418857910128,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,bank0:0-1-2-4-5-7-8,detector,0.1,0.0,0.07860613630110094,0.08844052272934609,0.33213010890157363,0.1945985937114881,8.577988243103027,1.3023430758363364,0.07860613630110096,0.08844052272934609,0.07860613630110094,0.08844052272934609,0.07860613630110094,0.08844052272934609,0.4,0.5477225575051662,0.33213010890157363,0.19459859371148805,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,bank1:3,detector,0.1,0.0,0.06671986122835305,0.06473098937292414,0.6102130230702022,0.064691123785912,10.368518829345703,0.3005874031345569,0.06671986122835305,0.06473098937292414,0.06671986122835305,0.06473098937292414,0.06671986122835305,0.06473098937292414,0.4,0.5477225575051662,0.6102130230702022,0.06469112378591196,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,bank2:6-10,detector,0.1,0.0,0.08274740059920407,0.0966688662454344,0.45269403617167414,0.1613077955803305,11.296302986145019,0.9992076271299015,0.08274740059920407,0.0966688662454344,0.08274740059920407,0.0966688662454344,0.08274740059920407,0.0966688662454344,0.4,0.5477225575051662,0.45269403617167414,0.16130779558033057,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,full,detector,0.1,0.0,0.0704737562129085,0.08225155816824307,0.4594568124347053,0.16500519598139365,11.660604095458984,1.0738725739197463,0.0704737562129085,0.08225155816824309,0.0704737562129085,0.08225155816824307,0.0704737562129085,0.08225155816824307,0.4,0.5477225575051662,0.4594568124347053,0.16500519598139363,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,random1:1,detector,0.1,0.0,0.06948621024635812,0.08560914280228799,0.45693539720094406,0.16698155767062559,10.941083717346192,1.1316033788345703,0.06948621024635811,0.08560914280228799,0.06948621024635812,0.08560914280228799,0.06948621024635812,0.08560914280228799,0.4,0.5477225575051662,0.45693539720094406,0.16698155767062564,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,random3:5-8-14,detector,0.1,0.0,0.05073628652747915,0.05382209427241525,0.38678464717165695,0.1576959741028384,10.767662811279298,1.0558310406793578,0.050736286527479135,0.05382209427241523,0.05073628652747915,0.05382209427241525,0.05073628652747915,0.05382209427241525,0.2,0.447213595499958,0.38678464717165695,0.1576959741028384,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,random7:3-4-8-10-11-12-14,detector,0.1,0.0,0.0634588239573671,0.05562473517065585,0.5288318063560155,0.04077212427685125,7.337249660491944,0.2072834768253705,0.0634588239573671,0.05562473517065585,0.0634588239573671,0.05562473517065585,0.0634588239573671,0.05562473517065585,0.4,0.5477225575051662,0.5288318063560156,0.040772124276851215,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,knn_refit,single_sensor_0,detector,0.1,0.0,0.0922748921389738,0.051540612304555186,0.19236613406064282,0.04014005988064609,2.564946985244751,0.10720556848753217,0.0922748921389738,0.05154061230455517,0.0922748921389738,0.051540612304555186,0.0922748921389738,0.051540612304555186,0.6,0.5477225575051662,0.19236613406064287,0.04014005988064608,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,mahalanobis_impute,bank0:0-1-2-4-5-7-8,detector,0.1,0.0,0.05563059002091708,0.04415354671858087,0.3649417239315545,0.0501663032308954,428.89777221679685,80.27511047082503,0.05563059002091708,0.04415354671858087,0.05563059002091708,0.04415354671858087,0.05563059002091708,0.04415354671858087,0.0,0.0,0.3649417239315545,0.05016630323089544,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,mahalanobis_impute,bank1:3,detector,0.1,0.0,0.09978450839918473,0.13899308460741996,0.677262477294089,0.06513013198674751,349.9653381347656,20.008137458572506,0.09978450839918473,0.13899308460742,0.09978450839918473,0.13899308460741996,0.09978450839918473,0.13899308460741996,0.2,0.44721359549995804,0.6772624772940888,0.06513013198674751,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,mahalanobis_impute,bank2:6-10,detector,0.1,0.0,0.06897100539182152,0.07424349397621546,0.5577655167103277,0.09818624591678063,376.3483520507813,39.459609627121026,0.06897100539182152,0.07424349397621546,0.06897100539182152,0.07424349397621546,0.06897100539182152,0.07424349397621546,0.2,0.447213595499958,0.5577655167103277,0.09818624591678059,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,mahalanobis_impute,full,detector,0.1,0.0,0.06301878174022262,0.06293562821095695,0.6186283884967012,0.0769141948756412,403.84038696289065,28.23538659854241,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.06301878174022262,0.06293562821095695,0.2,0.447213595499958,0.6186283884967011,0.0769141948756411,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
chow_liu_leaf6,mahalanobis_impute,random1:1,detector,0.1,0.0,0.0857674223169937,0.10905252350949378,0.6184363142028078,0.09557250946314098,390.04694213867185,39.97671183089639,0.0857674223169937,0.10905252350949378,0.0857674223169937,0.10905252350949378,0.0857674223169937,0.10905252350949378,0.4,0.5477225575051662,0.6184363142028079,0.09557250946314096,0.0,0.0,10.0,0.0,5,"[21, 22, 23, 24, 25]",0.0,0.0,,
