experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,trajectory_n_mean,trajectory_n_std,trajectory_auroc_mean,trajectory_auroc_std,trajectory_fpr_mean,trajectory_fpr_std,trajectory_power_mean,trajectory_power_std,n_fits_mean,n_fits_std
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | knn_impute,,,,,,,,,,,,,,,,,,,,,0.004773902667996784,0.0009904261608269219,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.014370389001366371,0.003183353263954447,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,10.750629425048828,1.024284237234515,7.958607355753581,0.8570528041586184,0.04354135306983708,0.027032729323497796,0.29665063399711583,0.12049351750489756,0.7154111278685216,0.0046545309534954836,0.7538771909796687,0.024231158959684956,0.5115610307573037,0.010812523045461257,0.5515950749758184,0.020011361892270506,0.9287474747222603,0.026701916446745622,0.9140986138213926,0.010781700100504204,0.6790025014327231,0.03387355551463907,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.04354135306983708,0.027032729323497793,0.04354135306983708,0.027032729323497796,0.04354135306983708,0.027032729323497796,0.0,0.0,0.29665063399711583,0.12049351750489765,0.29665063399711583,0.12049351750489756,0.0,0.0,10.0,0.0,20.0,0.0,0.9766666666666666,0.03214550253664321,0.19999999999999998,0.17320508075688773,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,0.03674587399776404,0.010159619439552998,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.021897332999894086,0.00574868247982822,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,219.9017588297526,16.60697376178403,1501.235949198405,263.0963971763099,0.03046547387492898,0.015334394166371012,0.44909953416570386,0.039979677571738634,0.7618644409941234,0.011314745295724437,0.8206461730988591,0.006320549458044454,0.5215889985669345,0.004041381987245793,0.6292787378457609,0.04057188675257645,0.9639433363909751,0.01523766396092078,0.9502592275787993,0.021682068083425668,0.754697634720903,0.018973473930342915,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.030465473874928983,0.015334394166371014,0.03046547387492898,0.015334394166371012,0.03046547387492898,0.015334394166371012,0.0,0.0,0.4490995341657038,0.039979677571738585,0.44909953416570386,0.039979677571738634,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.13333333333333333,0.05773502691896258,1.0,0.0,5.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,0.007032500334995954,0.00023555464330323554,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.14767950033516777,0.026848246423293667,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,367.75,72.23268556321084,1759.8119710286458,241.0352043069258,0.07518949449102247,0.02133414718221959,0.4107778902237973,0.031536099272092964,0.7186029137770206,0.0011639559119766172,0.7754054780022174,0.002523007118263773,0.521378338103877,0.01619651536144085,0.5707129356410299,0.030157854283710428,0.9168018862983853,0.019620771041269216,0.9034738745459681,0.016795372837250237,0.6895525291347607,0.023757964851084702,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.07518949449102247,0.02133414718221958,0.07518949449102247,0.02133414718221959,0.07518949449102247,0.02133414718221959,0.0,0.0,0.41077789022379735,0.03153609927209304,0.4107778902237973,0.031536099272092964,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3333333333333333,0.057735026918962595,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | gmm_refit,,,,,,,,,,,,,,,,,,,,,2.2470867643302577,0.08251707150294274,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.3564040700002806,0.09016421401511097,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,227.18558247884116,196.2544724792134,7789.9382127126055,8695.8360534475,0.055313236408374246,0.030285120414403448,0.3271630841202867,0.13219235594954454,0.7432199384215172,0.009924209265009828,0.7834174760305522,0.007851055564255824,0.5140358719840825,0.0032802190261277276,0.6147706079459955,0.03715809738706956,0.9432018917932138,0.018650595155533047,0.9201163430527077,0.013727006626935243,0.7337115063905421,0.03584688422236578,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.05531323640837423,0.030285120414403437,0.055313236408374246,0.030285120414403448,0.055313236408374246,0.030285120414403448,0.0,0.0,0.32716308412028666,0.1321923559495445,0.3271630841202867,0.13219235594954454,0.0,0.0,10.0,0.0,20.0,0.0,0.9899999999999999,0.010000000000000009,0.3333333333333333,0.15275252316519466,0.9666666666666667,0.05773502691896257,5.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | gmm_impute,,,,,,,,,,,,,,,,,,,,,0.42620519433209364,0.10575233865079446,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.011131722334539518,0.001573557979329108,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,290.9959208170573,56.21150167041867,1593.5654942194622,93.84852984399413,0.051658524791917494,0.05770057569868345,0.3902345694161136,0.07271975187686622,0.7181979974251188,0.005936877465525495,0.7775154884508041,0.006296283420484981,0.5224544666339216,0.012375639784674139,0.5613455005115863,0.023336931654316734,0.9198682060449227,0.033784800591282256,0.9040044362850935,0.00828953180238121,0.6914692290850191,0.020161063795674658,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.05165852479191749,0.057700575698683435,0.051658524791917494,0.05770057569868345,0.051658524791917494,0.05770057569868345,0.3333333333333333,0.5773502691896258,0.39023456941611356,0.07271975187686622,0.3902345694161136,0.07271975187686622,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.20000000000000004,0.09999999999999999,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | pca_refit,,,,,,,,,,,,,,,,,,,,,0.0789924730003501,0.005535585247464116,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.010615569667910071,0.00022515649372773964,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,142.49073791503906,15.944306210200569,339.05812072753906,60.330782182526,0.02358515437164611,0.010697273396303998,0.19752540463355894,0.056937340758604925,0.6992309672957866,0.010547341997011312,0.7359798791573487,0.018394757449858242,0.497651263831899,0.024174248021154896,0.5672585595497015,0.027301218534166248,0.9128839973667078,0.037653969603935696,0.8689808617890252,0.018181578580491197,0.6598461292613865,0.0290456090790443,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.02358515437164611,0.010697273396304,0.02358515437164611,0.010697273396303998,0.02358515437164611,0.010697273396303998,0.0,0.0,0.19752540463355892,0.05693734075860493,0.19752540463355894,0.056937340758604925,0.0,0.0,10.0,0.0,20.0,0.0,0.98,0.03464101615137758,0.10000000000000002,1.6996749443881478e-17,1.0,0.0,5.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | pca_impute,,,,,,,,,,,,,,,,,,,,,0.02145052800187841,0.001778325741493254,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.0022993053353275172,0.0004327905253904835,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,203.86553446451822,47.76793842786079,513.3746401468912,38.14546323128822,0.06821518199449,0.02012384483210556,0.26877383487767753,0.06551241612639638,0.6701239373360086,0.009468533822026571,0.7046518911423701,0.013989356227441255,0.518617012683803,0.015544263464240433,0.5373098034836136,0.011219944097657853,0.8626427578166688,0.03746164966402871,0.8237446236455943,0.02911518317786236,0.6170067659446379,0.021029849763826623,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.06821518199449,0.020123844832105556,0.06821518199449,0.02012384483210556,0.06821518199449,0.02012384483210556,0.0,0.0,0.2687738348776774,0.06551241612639637,0.26877383487767753,0.06551241612639638,0.0,0.0,10.0,0.0,20.0,0.0,0.98,0.02645751311064593,0.3666666666666667,0.11547005383792516,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | diag_gaussian_refit,,,,,,,,,,,,,,,,,,,,,0.021494750670778256,0.00048074564168616127,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.0042513609999635564,0.00047225251177635577,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,219.41327961269715,20.88197505655039,373.1387053542367,12.81475602461399,0.0815934505390727,0.07014597238530375,0.2555113870830706,0.0707741298854629,0.6702546870802042,0.017643916951066704,0.7105038333492932,0.028282994445031143,0.5109273365962969,0.017889146284169932,0.5118413096478188,0.017698070311623692,0.8655129661482913,0.03571372411133993,0.8410217121049056,0.02905379138623887,0.6281008029193749,0.025108343720473623,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08159345053907269,0.07014597238530375,0.0815934505390727,0.07014597238530375,0.0815934505390727,0.07014597238530375,0.3333333333333333,0.5773502691896258,0.2555113870830706,0.07077412988546287,0.2555113870830706,0.0707741298854629,0.0,0.0,10.0,0.0,20.0,0.0,0.9933333333333333,0.011547005383792525,0.16666666666666666,0.05773502691896258,1.0,0.0,5.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,detector | bank0:0-1-2-4-5-7-8 | diag_gaussian_impute,,,,,,,,,,,,,,,,,,,,,0.0038239860004978254,0.00014776080888055909,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,0.0012507496649050154,5.581682766728621e-05,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,290.56729882043675,19.471229540793836,373.1387053542367,12.814756024614022,0.0815934505390727,0.07014597238530375,0.2555113870830706,0.0707741298854629,0.6702546870802042,0.017643916951066704,0.7105038333492932,0.028282994445031143,0.5109273365962969,0.017889146284169932,0.5118413096478188,0.017698070311623692,0.8655129661482913,0.03571372411133993,0.8410217121049056,0.02905379138623887,0.6281008029193749,0.025108343720473623,,,,,,,,,,,,,,,,,,,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08159345053907269,0.07014597238530375,0.0815934505390727,0.07014597238530375,0.0815934505390727,0.07014597238530375,0.3333333333333333,0.5773502691896258,0.2555113870830706,0.07077412988546287,0.2555113870830706,0.0707741298854629,0.0,0.0,10.0,0.0,20.0,0.0,0.9933333333333333,0.011547005383792525,0.16666666666666666,0.05773502691896258,1.0,0.0,1.0,0.0
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,query bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,0.0,0.0,16.182836305665358,1.606143189280277,0.25946712499959784,0.01309326264751328,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,1387418.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,604451775.3333334,41537666.81130447,0.0,0.0,13070.0,898.1647955692764,0.0,0.0,41.86537488301595,13.033398600206297,41.908251444498696,13.031045699392191,21.457434972127277,5.030643440003772,10.632293065388998,5.481020347369513,80.17449569702148,20.321210394754996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,joint | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,171.12572224934897,32.86434575611536,724.0558268229166,125.1424973348193,0.09844707052471253,0.08025438060271493,0.5860854732836761,0.10801558376440248,0.8068908197631076,0.006580443137592569,0.8530087335083789,0.008110779427710163,0.5110179748835278,0.016536891194713677,0.6651827245269227,0.013002574554908207,0.9947489070255582,0.0034481623721202893,0.9942022156141629,0.0008696776718152362,0.8836517428960535,0.04190046602787976,0.7511709156265077,0.007057312997679309,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,171.33333333333334,55.96725232967341,0.704364962865487,0.0138425351233513,0.5532475773822324,0.08468198657916341,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.09844707052471253,0.08025438060271495,0.09844707052471253,0.08025438060271493,0.09844707052471253,0.08025438060271493,0.3333333333333333,0.5773502691896258,0.5860854732836762,0.10801558376440254,0.5860854732836761,0.10801558376440248,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3333333333333333,0.23094010767585027,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,independent | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,243.6339314778646,63.89564501458422,729.0977579752604,127.60559587831582,0.09487286647851868,0.06467470047958568,0.44757697726471074,0.12311407257870471,0.7410671290922565,0.01842036742402276,0.7866015933876448,0.02023286109948056,0.5169063334751381,0.024066428706121638,0.500589678069152,0.012544468120751318,0.9542307326763746,0.018786783488187294,0.9480854068446721,0.011103226317562064,0.7945567550947543,0.07033523217933217,0.6869181349409583,0.014881783949692093,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,232.33333333333334,69.39980787677538,0.6378768787353476,0.005592187353955729,0.4107363405421626,0.10040627390753212,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.09487286647851868,0.06467470047958569,0.09487286647851868,0.06467470047958568,0.09487286647851868,0.06467470047958568,0.3333333333333333,0.5773502691896258,0.44757697726471074,0.12311407257870467,0.44757697726471074,0.12311407257870471,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.26666666666666666,0.1527525231651947,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,marginal_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,33.54555130004883,4.259591399326983,436.8293965657552,86.00934634532317,0.05668676521149638,0.018403826018275067,0.5773146837627813,0.02707120408312677,0.7900560303593135,0.001707230295005968,0.8500966501083483,0.0030067268213064993,0.5122380869960249,0.016970215212232465,0.5046537950588008,0.025652575308620605,0.9914505637593694,0.005718481191853893,0.9962186723513717,0.003210299339900521,0.9545291958457738,0.030870581086523248,0.6869181349409583,0.014881783949692093,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,173.66666666666666,19.295940851208407,0.6378768787353476,0.005592187353955729,0.5558445944714626,0.019933487317311715,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.05668676521149638,0.01840382601827506,0.05668676521149638,0.018403826018275067,0.05668676521149638,0.018403826018275067,0.0,0.0,0.5773146837627813,0.02707120408312674,0.5773146837627813,0.02707120408312677,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3333333333333333,0.15275252316519466,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,conditional_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,29.4182612101237,2.8077395472331457,432.2781270345052,81.70710643466269,0.03849816934370536,0.048772125316378805,0.6611874542639652,0.012781410392654598,0.8338907547655942,0.005086101424871074,0.8861913544322751,0.004755214884366958,0.5128249463734821,0.003906637300978315,0.7118683265521827,0.03126259006867355,1.0,0.0,1.0,0.0,0.9591725438897822,0.020285090325139834,0.7511709156265077,0.007057312997679309,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,137.33333333333334,11.239810200058244,0.704364962865487,0.0138425351233513,0.6411631805025891,0.005425168955056448,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.03849816934370536,0.048772125316378805,0.03849816934370536,0.048772125316378805,0.03849816934370536,0.048772125316378805,0.0,0.0,0.661187454263965,0.012781410392654605,0.6611874542639652,0.012781410392654598,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3,0.2,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,relational_max | bank1:3 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,7.4016415278116865,3.435768105990248,106.73829905192058,12.721714479256734,0.032918403471706735,0.05497692336503271,0.4622447843203002,0.04016486743069064,0.7482061595400885,0.01866926835854116,0.813438869663012,0.014463149456500644,0.49391306668825496,0.022228836075232385,0.7820342031703106,0.03222606809381831,0.9752539220838633,0.004055495439852771,0.9333206767983188,0.029998198113027657,0.5740004813215592,0.028098377203336623,0.5377733086828398,0.021283235178325196,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,73.33333333333333,29.297326385411576,351.6666666666667,28.571547618799606,196.33333333333334,29.36551265231604,0.5456878123730181,0.04911044083213021,0.33871000792521705,0.02830379895191668,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.03291840347170673,0.05497692336503271,0.032918403471706735,0.05497692336503271,0.032918403471706735,0.05497692336503271,0.0,0.0,0.4622447843203002,0.04016486743069073,0.4622447843203002,0.04016486743069064,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.3,0.43588989435406733,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,query bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8835059446670736,0.035442833767058604,0.00913941666658502,0.0009799254756864453,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,8400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3659600.0,251486.1427593974,0.0,0.0,13070.0,898.1647955692764,32941280.0,0.0,14.488048014812158,2.5119961944172955,14.500730326155248,2.490369612635105,6.1808892131711675,0.26780233429889194,5.506115111037904,1.848313033313046,25.887317912412197,2.6918611109292763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,joint | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,174.78025799243343,6.803440619960476,965.8195714697218,205.14776659173924,0.06619163960470296,0.07535078203615571,0.6668810565444191,0.0583749689433975,0.8437259467839869,0.011567769438513151,0.8903561448743748,0.008093953275872624,0.5219481489781257,0.018683986781074975,0.7487445393856791,0.02918371338410704,0.999781178674441,0.00019339724024954003,0.9998195027300212,0.0003126304422307266,0.9639061652491124,0.007988396164946834,0.7592712576633653,0.008599440006431232,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,134.0,17.349351572897472,0.72940012343923,0.015720302293417136,0.6383614927593808,0.0318053074113649,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.06619163960470296,0.07535078203615571,0.06619163960470296,0.07535078203615571,0.06619163960470296,0.07535078203615571,0.3333333333333333,0.5773502691896258,0.666881056544419,0.05837496894339749,0.6668810565444191,0.0583749689433975,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.5333333333333333,0.32145502536643183,1.0,0.0,,
diagnosis_fd001_detection,chow_liu_conv,cmapss:FD001,diagnosis,independent | bank1:3 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",chow_liu_conv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,185.42198735062232,3.1668222036835068,410.67739589187505,31.587832243264284,0.08569962009984072,0.05339886621532955,0.5609784504560543,0.0651247655429528,0.7763574731819043,0.00984055251786566,0.8369809407303924,0.005788151189706421,0.5159469182964193,0.006553510767575669,0.47998913440568014,0.051412631929445396,0.9888516479759023,0.004645945749618228,0.9492352780141037,0.013436902848196356,0.9563526231577515,0.005609009018961329,0.6882419855317735,0.008751737874359185,425.0,28.160255680657446,10.666666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,425.0,28.160255680657446,180.33333333333334,18.929694486000912,0.6275213383768212,0.0162651852734867,0.5240226814285477,0.049513591972781455,200.0,0.0,0.10000000000000002,1.6996749443881478e-17,0.08569962009984074,0.05339886621532957,0.08569962009984072,0.05339886621532955,0.08569962009984072,0.05339886621532955,0.3333333333333333,0.5773502691896258,0.5609784504560543,0.06512476554295275,0.5609784504560543,0.0651247655429528,0.0,0.0,10.0,0.0,20.0,0.0,1.0,0.0,0.5666666666666668,0.3055050463303894,1.0,0.0,,
