variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
matched,gaussian_fitted,full,independent,13,0.8052997461871926,0.884301650999987,4051200,
matched,gaussian_fitted,full,marginal_max,13,0.7978734754385571,0.884301650999987,4051200,
matched,gaussian_fitted,full,conditional_max,13,0.8621156308259024,0.884301650999987,4051200,
matched,gaussian_fitted,full,relational_max,13,0.8399238561577682,0.884301650999987,4051200,
matched,gmm_fitted,full,joint,13,0.8351732890096808,1.7820036960001744,4051200,
matched,gmm_fitted,full,independent,13,0.7750106691224367,1.7820036960001744,4051200,
matched,gmm_fitted,full,marginal_max,13,0.8118612564857034,1.7820036960001744,4051200,
matched,gmm_fitted,full,conditional_max,13,0.8560061543990476,1.7820036960001744,4051200,
matched,gmm_fitted,full,relational_max,13,0.8407268480043125,1.7820036960001744,4051200,
matched,circuit,random1:1,joint,13,0.8200708654342894,1.37323446800292,21236728,
matched,circuit,random1:1,independent,13,0.8038706453134475,1.37323446800292,21236728,
matched,circuit,random1:1,marginal_max,13,0.8154578738123582,1.37323446800292,21236728,
matched,circuit,random1:1,conditional_max,13,0.8313183666135082,1.37323446800292,21236728,
matched,circuit,random1:1,relational_max,13,0.7086290739201725,1.37323446800292,21236728,
matched,gaussian_fitted,random1:1,joint,13,0.8546051301632938,0.7093012430013914,3544800,
matched,gaussian_fitted,random1:1,independent,13,0.7968795624536735,0.7093012430013914,3544800,
matched,gaussian_fitted,random1:1,marginal_max,13,0.7890939107387525,0.7093012430013914,3544800,
matched,gaussian_fitted,random1:1,conditional_max,13,0.8501353293951169,0.7093012430013914,3544800,
matched,gaussian_fitted,random1:1,relational_max,13,0.8279267087441882,0.7093012430013914,3544800,
matched,gmm_fitted,random1:1,joint,13,0.8296786909548303,1.3851753089984413,3544800,
matched,gmm_fitted,random1:1,independent,13,0.7688366164282024,1.3851753089984413,3544800,
matched,gmm_fitted,random1:1,marginal_max,13,0.8035926865973361,1.3851753089984413,3544800,
matched,gmm_fitted,random1:1,conditional_max,13,0.8495176433593136,1.3851753089984413,3544800,
matched,gmm_fitted,random1:1,relational_max,13,0.8335869589631859,1.3851753089984413,3544800,
matched,circuit,random3:5-8-14,joint,13,0.8047494440825678,1.3747053779989074,21236728,
matched,circuit,random3:5-8-14,independent,13,0.7931706385750544,1.3747053779989074,21236728,
matched,circuit,random3:5-8-14,marginal_max,13,0.7970704835920127,1.3747053779989074,21236728,
matched,circuit,random3:5-8-14,conditional_max,13,0.8098593921969408,1.3747053779989074,21236728,
matched,circuit,random3:5-8-14,relational_max,13,0.670807034882415,1.3747053779989074,21236728,
matched,gaussian_fitted,random3:5-8-14,joint,13,0.8307540261898879,0.4061983310020878,2633280,
matched,gaussian_fitted,random3:5-8-14,independent,13,0.7841524224523259,0.4061983310020878,2633280,
matched,gaussian_fitted,random3:5-8-14,marginal_max,13,0.7769704184542127,0.4061983310020878,2633280,
matched,gaussian_fitted,random3:5-8-14,conditional_max,13,0.8260146896969969,0.4061983310020878,2633280,
matched,gaussian_fitted,random3:5-8-14,relational_max,13,0.8070180364322455,0.4061983310020878,2633280,
matched,gmm_fitted,random3:5-8-14,joint,13,0.8039969901844074,0.8098401869974623,2633280,
matched,gmm_fitted,random3:5-8-14,independent,13,0.7573897711192471,0.8098401869974623,2633280,
matched,gmm_fitted,random3:5-8-14,marginal_max,13,0.7924378383234878,0.8098401869974623,2633280,
matched,gmm_fitted,random3:5-8-14,conditional_max,13,0.8217751173603468,0.8098401869974623,2633280,
matched,gmm_fitted,random3:5-8-14,relational_max,13,0.8077985669683969,0.8098401869974623,2633280,
matched,circuit,random7:3-4-8-10-11-12-14,joint,13,0.7644117382808113,1.600876918000722,21236728,
matched,circuit,random7:3-4-8-10-11-12-14,independent,13,0.7502442667505222,1.600876918000722,21236728,
matched,circuit,random7:3-4-8-10-11-12-14,marginal_max,13,0.7638193212191999,1.600876918000722,21236728,
matched,circuit,random7:3-4-8-10-11-12-14,conditional_max,13,0.7758361222793738,1.600876918000722,21236728,
