variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched,circuit,single_sensor_0,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,conditional_max,0.7613210479707492,0.01705325301078341,0.822904422706186,0.013451025094999888,0.02148138788895625,0.01673983148360811,0.4246270146634739,0.010832446359452118,465.4872675506055,57.61612532826949,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,independent,0.719334834109359,0.01771178523787245,0.7810133278694095,0.01726014885909801,0.03137600315550799,0.010573545446127548,0.35851053705595803,0.04786188031839152,356.139559677941,20.244641560641472,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,joint,0.7654992946545978,0.01856162485916513,0.824873335134157,0.015239369204388236,0.029756254016772954,0.015282956228411967,0.461818434370739,0.06386793187988868,770.4800563850962,15.300307932880157,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,marginal_max,0.7174066906705061,0.015286541769376088,0.7716589693705073,0.023271264274158595,0.02423759776425456,0.022527446782545688,0.275539305553362,0.010712318117101646,240.4449543766577,12.890485275857344,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank0:0-1-2-4-5-7-8,relational_max,0.7626740723351321,0.015197025869622963,0.8278054008012816,0.010454300811072584,0.08970523619131159,0.10131586165000218,0.5512696343506526,0.05878988628504776,430.1176745538685,80.4300219390596,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank1:3,conditional_max,0.8485426393185932,0.01422335445274503,0.8957353228774414,0.010763323716336858,0.06442662856730948,0.06399023470087281,0.698517170426184,0.020114333574802988,499.51709701995327,62.40376206306262,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank1:3,independent,0.7835076905285506,0.021423318142172992,0.8415222263544081,0.01674207398772494,0.08569962009984074,0.053398866215329556,0.5684774795460962,0.07396169229699869,387.4195905575978,13.110790761744058,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank1:3,joint,0.8487526718801742,0.017003172091186795,0.8929277617867641,0.010177285917469858,0.06619163960470296,0.07535078203615571,0.6626523842673305,0.04979081546979491,1025.9911101229961,152.69141143046025,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank1:3,marginal_max,0.7831449542512717,0.016335133855429798,0.8458753862849956,0.012040868487937182,0.03639237802272922,0.032019579532493486,0.5633001705318804,0.0067433391140229405,238.40447825366923,12.342992907568162,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank1:3,relational_max,0.8310185482199238,0.004024468370914707,0.8827352997611883,0.003264948466849769,0.15792519680415723,0.06944457568040716,0.7096274581030585,0.015570187680831245,485.86511041583503,21.70273974889117,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank2:6-10,conditional_max,0.8247354950589871,0.014772834564064601,0.8705279172576811,0.01631925192233183,0.025188826294388,0.019945270275846323,0.5352239248412425,0.04262258058406095,229.82184181028856,21.375395240075445,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank2:6-10,independent,0.7639014411803075,0.021746698828656555,0.809971686462517,0.02384219654624374,0.0724830956375669,0.027381832730101804,0.4651937588004534,0.07719428657852298,226.5536128321919,19.67372912280483,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank2:6-10,joint,0.8262333021765302,0.01812000982415999,0.8710474949100658,0.014840220384474377,0.05667344177557259,0.016016407862643623,0.5906508356710091,0.03828371402623207,545.988253550398,28.27158342238401,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank2:6-10,marginal_max,0.7598580352689397,0.021596036536426288,0.7882014525406825,0.04445430448071387,0.02423759776425456,0.022527446782545688,0.2111590052860428,0.05297329909780205,116.43616747519474,6.980619649037695,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,bank2:6-10,relational_max,0.811978274511128,0.007200216009828661,0.8664406765386574,0.004382035710235017,0.1035694254278382,0.0630689390111251,0.6396865064371634,0.03483376937222764,230.2124651733462,25.811659783115083,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,conditional_max,0.8428584017909474,0.019112906126726958,0.8862500719756056,0.015725896653718693,0.02304784328399612,0.018540918501750433,0.5776955963411982,0.03821117968024866,511.90071020100277,53.867328682673815,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,independent,0.7819120364987295,0.024781526768533197,0.834452604041906,0.021565902153442826,0.050409078078979215,0.00466474001126776,0.5004744601072435,0.035475012796158396,400.04213066377383,39.71228868206283,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,joint,0.8433523958579423,0.01825395250523261,0.8861046328471289,0.013705341863481548,0.048735306254765964,0.007689328608403548,0.6341277583865765,0.03263021529149662,1065.9152827209043,111.31358825674666,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,marginal_max,0.7765883578799668,0.024634326898548893,0.82233732374874,0.03209058856313854,0.02423759776425456,0.022527446782545688,0.36003135259602487,0.0389537095886893,238.32340863861387,12.372262348671308,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,relational_max,0.833916472517099,0.007103345736151946,0.8844812669623301,0.0047473338876437895,0.08655393986959231,0.06159716748659835,0.6756405069709107,0.02229727713399903,497.67200767606454,13.574076024462551,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,conditional_max,0.8356803313392507,0.013598471480160485,0.8822818042470204,0.012924659641337282,0.023689717020750137,0.018866958154796845,0.5760218245169849,0.034719083857023526,508.7701958909847,46.009084092493985,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,independent,0.7766300420668987,0.02233657662789943,0.8312334057037979,0.020325130117323863,0.05488178386633152,0.01733182831692214,0.5071042261209809,0.06426487639683201,397.47420334818474,33.80418441139506,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,joint,0.8384109652111608,0.01693617151636716,0.8835159128061986,0.013420920596693012,0.05952639842418985,0.023590607471778022,0.642923129444267,0.03911532383062024,1046.2119544770408,117.05226958236464,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,marginal_max,0.7701183739563532,0.020790611593524883,0.8186090644530527,0.030091349689511465,0.02423759776425456,0.022527446782545688,0.36003135259602487,0.0389537095886893,239.50589276158234,12.354470437004546,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,relational_max,0.8290279713924944,0.005444467416735192,0.8806517689438063,0.0024421451418008265,0.0987423324436194,0.048826461186526185,0.6842639692580952,0.02265692768389455,492.5346711728905,6.7404256294742195,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
