variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
matched,gaussian_fitted,full,conditional_max,0.7405893222265038,0.006732255373599305,435.6666666666667,29.938826518975876,0.7205140011492981,0.012448093482986986,0.5663986185743276,0.039508895214354064,0.0,0.0,184.66666666666666,29.143323992525858,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,independent,0.6765223118034548,0.015597330566199403,435.6666666666667,29.938826518975876,0.6197891090428063,0.01831529543647788,0.4737837707591483,0.03798124849139086,0.0,0.0,218.33333333333334,30.98924544633724,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,joint,0.7405893222265038,0.006732255373599305,435.6666666666667,29.938826518975876,0.7205140011492981,0.012448093482986986,0.6095514051770256,0.028605813704985453,0.0,0.0,160.0,25.238858928247925,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,marginal_max,0.6765223118034548,0.015597330566199403,435.6666666666667,29.938826518975876,0.6197891090428063,0.01831529543647788,0.34749059766341756,0.050318742087482105,0.0,0.0,279.3333333333333,33.02019584032374,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,full,relational_max,0.6879283496013375,0.006858454767397828,435.6666666666667,29.938826518975876,0.6855624980510931,0.0010347915671047245,0.6255541071212347,0.009002230752548402,0.0,0.0,141.0,7.211102550927978,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,conditional_max,0.7459554927519528,0.0057912228304196145,427.6666666666667,24.583192089989723,0.7244077314196318,0.009081736971386449,0.5655147361655962,0.03693450759249719,0.0,0.0,177.33333333333334,22.89832599412746,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,independent,0.6838303915013739,0.014682191211536234,427.6666666666667,24.583192089989723,0.620891041597834,0.015834834687597422,0.4754329205498003,0.05908277450283079,0.0,0.0,208.0,37.986839826445156,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,joint,0.7459554927519528,0.0057912228304196145,427.6666666666667,24.583192089989723,0.7244077314196318,0.009081736971386449,0.6143573588495355,0.03283141576885508,0.0,0.0,148.66666666666666,23.75570107012911,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,marginal_max,0.6838303915013739,0.014682191211536234,427.6666666666667,24.583192089989723,0.620891041597834,0.015834834687597422,0.34749059766341756,0.050318742087482105,0.0,0.0,271.3333333333333,27.501515109777742,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random1:1,relational_max,0.6955066323407578,0.005893061318977891,427.6666666666667,24.583192089989723,0.6841759817330982,0.006125041597671894,0.6174973565736173,0.0063743368210178635,0.0,0.0,131.0,11.532562594670797,8.0,5.5677643628300215,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,conditional_max,0.749195316700704,0.012711545015505291,397.3333333333333,32.516662395352526,0.724933608186157,0.024075677465233827,0.5098290105060759,0.02382341625236032,0.0,0.0,170.0,26.0,38.333333333333336,4.041451884327381,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,independent,0.7078166309497691,0.017821812513352478,397.3333333333333,32.516662395352526,0.6405271284512467,0.026405829026684348,0.4218902027389582,0.06847210304825062,0.0,0.0,203.66666666666666,50.599736494702555,38.333333333333336,4.041451884327381,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,joint,0.749195316700704,0.012711545015505291,397.3333333333333,32.516662395352526,0.724933608186157,0.024075677465233827,0.5263451304461569,0.015585489712784204,0.0,0.0,160.0,25.11971337416094,38.333333333333336,4.041451884327381,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,marginal_max,0.7078166309497691,0.017821812513352478,397.3333333333333,32.516662395352526,0.6405271284512467,0.026405829026684348,0.29053444796631317,0.04283811016218075,0.0,0.0,266.3333333333333,36.0185137579736,38.333333333333336,4.041451884327381,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
matched,gaussian_fitted,random3:5-8-14,relational_max,0.6876623891100523,0.011275030755918078,397.3333333333333,32.516662395352526,0.6579302733406026,0.019293992723326762,0.5407182425375597,0.011547790633436444,0.0,0.0,125.33333333333333,2.5166114784235836,38.333333333333336,4.041451884327381,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
