variant,method_name,mask,score,seed,auroc,query_s,cost_node_evaluations,parameters
interface,circuit,bank0:0-1,marginal_max,11,0.5,0.014614458000323793,320800,
interface,circuit,bank0:0-1,conditional_max,11,0.5,0.014614458000323793,320800,
interface,circuit,bank0:0-1,relational_max,11,0.5,0.014614458000323793,320800,
interface,circuit,single_sensor_0,joint,11,0.482375,0.014434083000196551,320800,
interface,circuit,single_sensor_0,independent,11,0.482375,0.014434083000196551,320800,
interface,circuit,single_sensor_0,marginal_max,11,0.482375,0.014434083000196551,320800,
interface,circuit,single_sensor_0,conditional_max,11,0.482375,0.014434083000196551,320800,
interface,circuit,single_sensor_0,relational_max,11,0.5,0.014434083000196551,320800,
conditional,circuit,full,joint,13,0.590775,0.006827334000263363,180000,
conditional,circuit,full,independent,13,0.521825,0.006827334000263363,180000,
conditional,circuit,full,marginal_max,13,0.561,0.006827334000263363,180000,
conditional,circuit,full,conditional_max,13,0.64105,0.006827334000263363,180000,
conditional,circuit,full,relational_max,13,0.715775,0.006827334000263363,180000,
conditional,circuit,random1:0,joint,13,0.5,0.006788042000152927,180000,
conditional,circuit,random1:0,independent,13,0.5,0.006788042000152927,180000,
conditional,circuit,random1:0,marginal_max,13,0.5,0.006788042000152927,180000,
conditional,circuit,random1:0,conditional_max,13,0.5,0.006788042000152927,180000,
conditional,circuit,random1:0,relational_max,13,0.5,0.006788042000152927,180000,
conditional,circuit,random2:1-2,joint,13,0.590575,0.006546833999891533,180000,
conditional,circuit,random2:1-2,independent,13,0.5238,0.006546833999891533,180000,
conditional,circuit,random2:1-2,marginal_max,13,0.5538375,0.006546833999891533,180000,
conditional,circuit,random2:1-2,conditional_max,13,0.6434,0.006546833999891533,180000,
conditional,circuit,random2:1-2,relational_max,13,0.716825,0.006546833999891533,180000,
conditional,circuit,random3:1-2-3,joint,13,0.4883125,0.006733541999892623,180000,
conditional,circuit,random3:1-2-3,independent,13,0.4883125,0.006733541999892623,180000,
conditional,circuit,random3:1-2-3,marginal_max,13,0.4883125,0.006733541999892623,180000,
conditional,circuit,random3:1-2-3,conditional_max,13,0.4883125,0.006733541999892623,180000,
conditional,circuit,random3:1-2-3,relational_max,13,0.5,0.006733541999892623,180000,
conditional,circuit,bank0:0-1,joint,13,0.5,0.006818458999987342,180000,
conditional,circuit,bank0:0-1,independent,13,0.5,0.006818458999987342,180000,
conditional,circuit,bank0:0-1,marginal_max,13,0.5,0.006818458999987342,180000,
conditional,circuit,bank0:0-1,conditional_max,13,0.5,0.006818458999987342,180000,
conditional,circuit,bank0:0-1,relational_max,13,0.5,0.006818458999987342,180000,
conditional,circuit,single_sensor_0,joint,13,0.4883125,0.0068020409999007825,180000,
conditional,circuit,single_sensor_0,independent,13,0.4883125,0.0068020409999007825,180000,
conditional,circuit,single_sensor_0,marginal_max,13,0.4883125,0.0068020409999007825,180000,
conditional,circuit,single_sensor_0,conditional_max,13,0.4883125,0.0068020409999007825,180000,
