variant,method_name,mask,score,loc_ap_n_mean,loc_ap_n_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac,loc_ap_mean,loc_ap_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std
interface_conditional,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
interface_conditional,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
interface_conditional,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,circuit,bank0:0-1,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,bank0:0-1,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,bank0:0-1,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,bank0:0-1,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,bank0:0-1,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,full,conditional_max,200.0,0.0,0.19666666666666666,0.08779711460710617,0.0,0.0,150.0,25.632011235952593,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7398611111111112,0.02355671839372961,0.5883333333333334,0.032532035493238534
mixture,circuit,full,independent,200.0,0.0,0.0033333333333333335,0.002886751345948129,0.0,0.0,194.33333333333334,2.886751345948129,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5444444444444444,0.012777022924563222,0.3283333333333333,0.018929694486000896
mixture,circuit,full,joint,200.0,0.0,0.065,0.05567764362830022,0.0,0.0,179.33333333333334,20.108041509140897,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7398611111111112,0.02355671839372961,0.5883333333333334,0.032532035493238534
mixture,circuit,full,marginal_max,200.0,0.0,0.021666666666666667,0.014433756729740642,0.0,0.0,186.66666666666666,7.371114795831994,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5444444444444444,0.012777022924563222,0.3283333333333333,0.018929694486000896
mixture,circuit,full,relational_max,200.0,0.0,0.34,0.037749172176353755,0.3333333333333333,0.5773502691896258,120.66666666666667,8.082903768654761,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.8112499999999999,0.024177440127340015,0.686180904522613,0.031623375497112347
mixture,circuit,random1:0,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random1:0,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random1:0,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random1:0,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random1:0,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random2:1-2,conditional_max,200.0,0.0,0.15666666666666665,0.022546248764114464,0.0,0.0,134.66666666666666,6.8068592855540455,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7425,0.004330127018922165,0.48500000000000004,0.008660254037844395
mixture,circuit,random2:1-2,independent,200.0,0.0,0.018333333333333333,0.010408329997330663,0.0,0.0,193.0,4.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7425,0.004330127018922165,0.48500000000000004,0.008660254037844395
mixture,circuit,random2:1-2,joint,200.0,0.0,0.06833333333333334,0.025166114784235832,0.0,0.0,172.33333333333334,12.013880860626733,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7425,0.004330127018922165,0.48500000000000004,0.008660254037844395
mixture,circuit,random2:1-2,marginal_max,200.0,0.0,0.041666666666666664,0.0057735026918962545,0.0,0.0,182.0,5.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7425,0.004330127018922165,0.48500000000000004,0.008660254037844395
mixture,circuit,random2:1-2,relational_max,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5341666666666667,0.0014433756729740977,,
mixture,circuit,random3:1-2-3,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random3:1-2-3,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random3:1-2-3,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random3:1-2-3,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,random3:1-2-3,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
mixture,circuit,single_sensor_0,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,single_sensor_0,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,single_sensor_0,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,single_sensor_0,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
mixture,circuit,single_sensor_0,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
mixture,known_law_oracle,bank0:0-1,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,bank0:0-1,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,bank0:0-1,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,bank0:0-1,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,bank0:0-1,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,full,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,full,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,full,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,full,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,full,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random1:0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random1:0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random1:0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random1:0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random1:0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random2:1-2,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random2:1-2,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random2:1-2,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random2:1-2,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random2:1-2,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random3:1-2-3,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random3:1-2-3,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random3:1-2-3,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random3:1-2-3,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,random3:1-2-3,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,single_sensor_0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,single_sensor_0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
mixture,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,circuit,bank0:0-1,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,bank0:0-1,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,bank0:0-1,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,bank0:0-1,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,bank0:0-1,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,full,conditional_max,200.0,0.0,0.19499999999999998,0.020000000000000004,0.0,0.0,147.33333333333334,4.932882862316247,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7002777777777777,0.016921660456131117,0.525,0.018027756377319962
random,circuit,full,independent,200.0,0.0,0.0016666666666666668,0.002886751345948129,0.0,0.0,193.33333333333334,3.7859388972001824,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5416666666666666,0.017800007802744853,0.32,0.018027756377319962
random,circuit,full,joint,200.0,0.0,0.07166666666666667,0.02362907813126304,0.0,0.0,175.33333333333334,9.504384952922168,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7002777777777777,0.016921660456131117,0.525,0.018027756377319962
random,circuit,full,marginal_max,200.0,0.0,0.021666666666666667,0.002886751345948129,0.0,0.0,186.33333333333334,3.7859388972001824,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5416666666666666,0.017800007802744853,0.32,0.018027756377319962
random,circuit,full,relational_max,200.0,0.0,0.3466666666666667,0.07112196097783956,0.0,0.0,115.33333333333333,21.361959960016154,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7570833333333332,0.011280821975567486,0.6016666666666667,0.00763762615825974
random,circuit,random1:0,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random1:0,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random1:0,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random1:0,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random1:0,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random2:1-2,conditional_max,200.0,0.0,0.11833333333333333,0.015275252316519472,0.0,0.0,151.0,13.892443989449804,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7399999999999999,0.026100766272276366,0.48,0.052201532544552766
random,circuit,random2:1-2,independent,200.0,0.0,0.021666666666666667,0.002886751345948129,0.0,0.0,192.0,2.6457513110645907,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7399999999999999,0.026100766272276366,0.48,0.052201532544552766
random,circuit,random2:1-2,joint,200.0,0.0,0.065,0.0229128784747792,0.0,0.0,175.66666666666666,13.051181300301261,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7399999999999999,0.026100766272276366,0.48,0.052201532544552766
random,circuit,random2:1-2,marginal_max,200.0,0.0,0.03,0.008660254037844387,0.0,0.0,186.33333333333334,3.0550504633038935,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7399999999999999,0.026100766272276366,0.48,0.052201532544552766
random,circuit,random2:1-2,relational_max,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5608333333333334,0.010103629710818428,,
random,circuit,random3:1-2-3,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random3:1-2-3,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random3:1-2-3,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random3:1-2-3,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,random3:1-2-3,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
random,circuit,single_sensor_0,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,single_sensor_0,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,single_sensor_0,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,single_sensor_0,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
random,circuit,single_sensor_0,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
random,known_law_oracle,bank0:0-1,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,bank0:0-1,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,bank0:0-1,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,bank0:0-1,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,bank0:0-1,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,full,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,full,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,full,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,full,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,full,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random1:0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random1:0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random1:0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random1:0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random1:0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random2:1-2,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random2:1-2,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random2:1-2,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random2:1-2,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random2:1-2,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random3:1-2-3,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random3:1-2-3,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random3:1-2-3,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random3:1-2-3,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,random3:1-2-3,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,single_sensor_0,conditional_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,single_sensor_0,independent,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,single_sensor_0,joint,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,single_sensor_0,marginal_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
random,known_law_oracle,single_sensor_0,relational_max,,,,,,,,,,,,,3,"[11, 12, 13]",,,,,,,,
unblocked,circuit,bank0:0-1,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,bank0:0-1,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,bank0:0-1,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,bank0:0-1,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,bank0:0-1,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,full,conditional_max,200.0,0.0,0.445,0.025980762113533184,0.0,0.0,102.33333333333333,2.5166114784235836,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.8480555555555555,0.017251878587991997,0.7433333333333333,0.03175426480542944
unblocked,circuit,full,independent,200.0,0.0,0.008333333333333333,0.005773502691896257,0.3333333333333333,0.5773502691896258,190.66666666666666,3.5118845842842465,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5516666666666666,0.01918024881080645,0.3405611390284757,0.027704287494911325
unblocked,circuit,full,joint,200.0,0.0,0.31833333333333336,0.10598742063723098,0.0,0.0,127.0,24.24871130596428,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.8480555555555555,0.017251878587991997,0.7433333333333333,0.03175426480542944
unblocked,circuit,full,marginal_max,200.0,0.0,0.030000000000000002,0.008660254037844388,0.3333333333333333,0.5773502691896258,183.33333333333334,7.505553499465135,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5516666666666666,0.01918024881080645,0.3405611390284757,0.027704287494911325
unblocked,circuit,full,relational_max,200.0,0.0,0.49666666666666665,0.06714412359494565,0.0,0.0,91.66666666666667,13.576941236277534,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.8765277777777779,0.018935807741282555,0.7833333333333333,0.027537852736430536
unblocked,circuit,random1:0,conditional_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random1:0,independent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random1:0,joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random1:0,marginal_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random1:0,relational_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random2:1-2,conditional_max,200.0,0.0,0.23666666666666666,0.011547005383792509,0.3333333333333333,0.5773502691896258,99.33333333333333,6.6583281184793925,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7408333333333333,0.012583057392117876,0.4808375209380234,0.02402822465864444
unblocked,circuit,random2:1-2,independent,200.0,0.0,0.021666666666666667,0.012583057392117916,0.3333333333333333,0.5773502691896258,191.33333333333334,4.725815626252608,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7408333333333333,0.012583057392117876,0.4808375209380234,0.02402822465864444
unblocked,circuit,random2:1-2,joint,200.0,0.0,0.16333333333333333,0.00763762615825974,0.3333333333333333,0.5773502691896258,131.66666666666666,7.571877794400365,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7408333333333333,0.012583057392117876,0.4808375209380234,0.02402822465864444
unblocked,circuit,random2:1-2,marginal_max,200.0,0.0,0.041666666666666664,0.0028867513459481273,0.3333333333333333,0.5773502691896258,184.66666666666666,2.5166114784235836,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.7408333333333333,0.012583057392117876,0.4808375209380234,0.02402822465864444
unblocked,circuit,random2:1-2,relational_max,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,0.5633333333333334,0.011273124382057216,,
unblocked,circuit,random3:1-2-3,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random3:1-2-3,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random3:1-2-3,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random3:1-2-3,marginal_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,random3:1-2-3,relational_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0,,,,
unblocked,circuit,single_sensor_0,conditional_max,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,single_sensor_0,independent,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
unblocked,circuit,single_sensor_0,joint,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0,,,,
