variant,method_name,mask,score,auroc_mean,auroc_std,ap_mean,ap_std,fpr_mean,fpr_std,power_mean,power_std,score_range_mean,score_range_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
blocked,circuit,random1:0,marginal_max,0.5,0.0,0.5,0.0,0.045000000000000005,0.0360555127546399,0.045000000000000005,0.0360555127546399,14.226903915405273,4.829212467575828,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random1:0,relational_max,0.5,0.0,0.5,0.0,0.06333333333333334,0.018929694486000914,0.06333333333333334,0.018929694486000914,2.2853590647379556,2.058705615544897,3,"[11, 12, 13]",0.3333333333333333,0.0,0.0,0.0
blocked,circuit,random2:1-2,conditional_max,0.6503,0.0249434861236356,0.6505405167844374,0.02984989316015006,0.06166666666666667,0.010408329997330665,0.18166666666666667,0.03175426480542943,14.698469161987305,2.199554751126066,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random2:1-2,independent,0.5237249999999999,0.007246895887205816,0.49739771590883947,0.0020849466400313017,0.06666666666666667,0.020207259421636897,0.04,0.02783882181415011,23.507431030273438,3.4339454918779087,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random2:1-2,joint,0.598475,0.020220642299392997,0.5716072820262227,0.02186012279049636,0.06333333333333334,0.017559422921421233,0.09000000000000001,0.0264575131106459,22.877421696980793,3.5743517144489614,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random2:1-2,marginal_max,0.5572,0.015126595990175731,0.5392900048125511,0.0074362603310024885,0.05833333333333333,0.005773502691896259,0.07333333333333335,0.01258305739211792,14.326835950215658,2.7155533446376308,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random2:1-2,relational_max,0.7155666666666667,0.036383481256379746,0.7518874711469877,0.029619481301344192,0.043333333333333335,0.020207259421636904,0.3383333333333333,0.025166114784235825,5.453335126241048,1.1666535046285387,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:1-2-3,conditional_max,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:1-2-3,independent,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:1-2-3,joint,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015460935790115,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:1-2-3,marginal_max,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,random3:1-2-3,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,conditional_max,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,independent,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,joint,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015460935790115,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,marginal_max,0.4891916666666667,0.004514859724657388,0.49871339463976533,0.006854196327731364,0.055,0.019999999999999997,0.05833333333333334,0.010408329997330667,12.225021362304688,3.0015459171865584,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
blocked,circuit,single_sensor_0,relational_max,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
blocked,known_law_oracle,bank0:0-1,conditional_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
blocked,known_law_oracle,bank0:0-1,independent,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
blocked,known_law_oracle,bank0:0-1,joint,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
blocked,known_law_oracle,bank0:0-1,marginal_max,0.5,0.0,0.5,0.0,,,,,,,3,"[11, 12, 13]",,,,
