experiment,variant,dataset,stage,method,rmse_mean,rmse_std,mae_mean,mae_std,nasa_mean,nasa_std,crps_mean,crps_std,picp_mean,picp_std,mpiw_mean,mpiw_std,interval_score_mean,interval_score_std,picp_edge_mean,picp_edge_std,mpiw_edge_mean,mpiw_edge_std,interval_score_edge_mean,interval_score_edge_std,calib_err_mean,calib_err_std,pred_sd_mean,pred_sd_std,pit_mean_mean,pit_mean_std,pit_var_mean,pit_var_std,pit_ks_mean,pit_ks_std,pit_var_target_mean,pit_var_target_std,fit_s_mean,fit_s_std,params_mean,params_std,censored_frac_mean,censored_frac_std,n_seeds,seeds,axis:dataset.censor_frac,train_rows_mean,train_rows_std,n_dead_mean,n_dead_std,crps_full_mean,crps_full_std,crps_exact_marginal_mean,crps_exact_marginal_std,crps_imputed_mean,crps_imputed_std,rmse_full_mean,rmse_full_std,rmse_exact_marginal_mean,rmse_exact_marginal_std,rmse_imputed_mean,rmse_imputed_std,picp_exact_marginal_mean,picp_exact_marginal_std,picp_exact_marginal_edge_mean,picp_exact_marginal_edge_std,picp_imputed_mean,picp_imputed_std,picp_imputed_edge_mean,picp_imputed_edge_std,marginal_pit_mean_mean,marginal_pit_mean_std,marginal_pit_var_mean,marginal_pit_var_std,marginal_pit_ks_mean,marginal_pit_ks_std,marginal_pit_var_target_mean,marginal_pit_var_target_std
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (drop censored) [all],26.773250092913305,1.256695386556842,22.031986676929616,1.2619922852524088,181386.18059081564,14566.14324604024,11.806294784801176,0.7450661360485186,0.406874074074074,0.0035791807693135486,72.1831111111111,2.1441461162666204,107.03170370370371,1.6141337061715721,0.9761185185185185,0.003662107153891655,77.1831111111111,2.1441461162666204,82.96207407407407,1.8053835177298279,0.2403022222222222,0.017131460338608993,19.007242838541668,1.151027571653572,0.5755864181531286,0.031061643653395737,0.07495794801538148,0.0035256026282904853,0.11891819810045944,0.0482006700570161,0.08333333333333333,0.0,57.05948352813721,8.66910071924834,43356.0,0.0,0.5762063066164652,0.04978754647651542,3,"[0, 1, 2]",0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (drop censored) [last],27.424173008279094,0.6729918002746483,21.674060516357425,0.4659145260624138,9080.066012633552,2645.7363966235152,14.80671508423248,0.46377583406415906,0.83,0.010000000000000009,81.11666666666667,1.0866615541801983,105.28333333333335,0.6825198409814469,0.9566666666666667,0.005773502691896262,86.11666666666667,1.0866615541801983,101.84999999999998,1.1947803145348554,0.06966666666666665,0.025006665778014744,28.423261642456055,0.7614249200945514,0.40936693946207253,0.03850663195612075,0.05973565321850018,0.0028507618201057566,0.20842435620940955,0.05681909024136902,0.08333333333333333,0.0,57.05948352813721,8.66910071924834,43356.0,0.0,0.5762063066164652,0.04978754647651542,3,"[0, 1, 2]",0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [all],25.231990285777517,0.3049255017674459,17.988579818047416,0.36519773056957966,496074.4727994997,98789.81197003034,11.377379655902105,0.2835612333180412,0.35140740740740745,0.024772638563527634,55.556740740740736,5.740996520944595,109.01037037037037,4.425676849027331,0.9288888888888889,0.02285741093317223,60.556740740740736,5.740996520944595,82.28948148148149,3.2389108772520885,0.19663407407407407,0.007698487692865504,14.925053596496582,1.2406575333309378,0.4282517866491497,0.0184760511139159,0.08911236311212045,0.003512943625591247,0.12272200858847894,0.02845741385727224,0.08333333333333333,0.0,136.11768579483032,4.939759504749653,43356.0,0.0,0.5762063066164652,0.04978754647651542,3,"[0, 1, 2]",0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,SurvivalPC (exact censored lik.) [last],35.08380935907527,1.6473727206070914,26.54568511644999,1.368984711438144,36498.752933122574,7916.995928340147,20.799563030037458,1.3181086307260341,0.7466666666666667,0.045092497528228984,73.51666666666667,3.9004273270160184,129.98333333333335,12.331396244275567,0.88,0.050000000000000044,78.51666666666667,3.9004273270160184,122.45,10.09554357129917,0.20566666666666666,0.019425069712444627,27.122670491536457,1.259357564287648,0.25281357200489973,0.020403527956153914,0.049332831218894584,0.0013099407281663659,0.44657683219217453,0.029515880083002148,0.08333333333333333,0.0,136.11768579483032,4.939759504749653,43356.0,0.0,0.5762063066164652,0.04978754647651542,3,"[0, 1, 2]",0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,ridge regression [all],18.827889420706,0.5965483926434383,15.131813151127993,0.5906198385373287,35678.612213310786,1465.2113152025368,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005751768747965495,0.0009434901692616435,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,ridge regression [last],18.967918325498722,1.1294930358578537,14.986010010913745,0.7188787269254678,773.6212631899939,192.83429513340758,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005751768747965495,0.0009434901692616435,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,MLP regressor [all],18.838720268324657,0.36224072126832396,14.836877637757196,0.3705541335398439,57911.041263305386,12903.032355853551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5944121678670248,0.1188027836215797,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,MLP regressor [last],18.544519123036256,1.321825740945722,13.8978010225296,1.4317913147750052,865.5973151474624,130.54710076678447,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5944121678670248,0.1188027836215797,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,quantile reg. + conformal (CQR) [all],19.041786648220825,0.07515664402958643,14.845242922210693,0.09435835012415116,64462.567523422615,8793.996714706498,,,0.8436148148148148,0.018218825338309277,53.431275621795656,2.4568536843989373,79.87460905685424,1.0370136159518368,,,,,,,,,,,,,,,,,,,0.5296134154001871,0.10447752083872078,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul,quantile reg. + conformal (CQR) [last],18.369110195910835,1.1379390515694865,14.116563104391098,1.3011146195127643,843.2048459470439,135.65822761022378,,,0.89,0.010000000000000009,49.480861085255945,0.9395705318276393,73.96932302474976,2.6149674100620848,,,,,,,,,,,,,,,,,,,0.5296134154001871,0.10447752083872078,,,,,3,"[0, 1, 2]",0.7,3009.0,428.6362093897341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cmapss_rul,censor_frac-0.2,cmapss:FD001,rul_partial,PC · 3 dead sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[0],0.2,,,3.0,0.0,11.586001617521475,0.0,11.132166871695723,0.0,20.502174392600573,0.0,26.424454892141092,0.0,25.61392016228054,0.0,41.16914941685758,0.0,0.4032,0.0,0.9749333333333333,0.0,0.4343111111111111,0.0,1.0,0.0,0.5412806119473395,0.0,0.08083004884599242,0.0,0.06225143993883647,0.0,0.08333333333333333,0.0
cmapss_rul,censor_frac-0.35,cmapss:FD001,rul_partial,PC · 3 dead sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"[0, 2]",0.35,,,3.0,0.0,10.400836488182078,1.0150965954636195,10.39763246814462,0.7679307327205976,23.118996359899597,3.93260193864374,24.09012530551741,2.1008681806188214,24.03418279702428,1.4816387639108661,44.451623776117586,5.3725566822972075,0.39235555555555557,0.005782562121703326,0.9646222222222223,0.004022651910750191,0.4342222222222222,0.00012570787221094103,0.9999111111111111,0.00012570787221098027,0.5055453615203902,0.010289817405375244,0.08459245141447516,0.0036104651423389967,0.02276815584345737,0.0032798931081947065,0.08333333333333333,0.0
cmapss_rul,censor_frac-0.5,cmapss:FD001,rul_partial,PC · 3 dead sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[0],0.5,,,3.0,0.0,10.870456338778162,0.0,10.797036135491966,0.0,12.878968623489264,0.0,24.89528872898427,0.0,24.588612576568533,0.0,29.054878069327064,0.0,0.35662222222222223,0.0,0.9352888888888888,0.0,0.4328888888888889,0.0,0.9994666666666666,0.0,0.4635074033317056,0.0,0.08934611028764604,0.0,0.06455421468430583,0.0,0.08333333333333333,0.0
cmapss_rul,censor_frac-0.7,cmapss:FD001,rul_partial,PC · 3 dead sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,[0],0.7,,,3.0,0.0,11.184701049113704,0.0,11.345383139697965,0.0,15.203556640981851,0.0,25.02190201863341,0.0,25.296967088059198,0.0,33.376681385425734,0.0,0.3328,0.0,0.9128888888888889,0.0,0.4336,0.0,0.9998222222222222,0.0,0.4299380272362323,0.0,0.09138052619298728,0.0,0.11557296910638704,0.0,0.08333333333333333,0.0
