experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_donors,matched,cmapss:FD001,diagnosis,marginal_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,25.48981221516927,1.6797459367864789,73.29076258341472,14.956628913559614,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,0.5555902849258476,0.008561536558696646,0.6038550201962088,0.011054879819114856,0.5250716587347909,0.022353698056321522,0.49787977811299244,0.023363069576084982,0.634251747472474,0.0171834951322604,0.5847796654473866,0.06258569677808731,0.5355537988937457,0.042143148523972364,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,conditional_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,25.48981221516927,1.6797459367864789,73.29076258341472,14.956628913559614,0.07113564675157219,0.05999420243404543,0.16749790327995454,0.07172140096342951,0.5555902849258476,0.008561536558696646,0.6038550201962088,0.011054879819114856,0.5250716587347909,0.022353698056321522,0.49787977811299244,0.023363069576084982,0.634251747472474,0.0171834951322604,0.5847796654473866,0.06258569677808731,0.5355537988937457,0.042143148523972364,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,relational_max | single_sensor_0 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,query single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0021702509996733474,0.00016556211423684469,0.0005945966659055557,2.490777056534729e-05,871.3333333333334,59.87765303795175,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34853.333333333336,2395.1061215180703,0.0,0.0,13070.0,898.1647955692764,39499520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched,cmapss:FD001,diagnosis,joint | single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.732293590734272,0.447757908756498,36.27577244576482,2.437451285841679,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.5270612123902381,0.02285656915823367,0.49813221331915675,0.03192401544433611,0.6337845520441648,0.020059122416330236,0.5889156560327128,0.06543627646864919,0.5319130465557467,0.03768230342631959,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,independent | single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.732293590734272,0.447757908756498,36.27577244576482,2.437451285841679,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.5270612123902381,0.02285656915823367,0.49813221331915675,0.03192401544433611,0.6337845520441648,0.020059122416330236,0.5889156560327128,0.06543627646864919,0.5319130465557467,0.03768230342631959,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,marginal_max | single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.732293590734272,0.447757908756498,36.27577244576482,2.437451285841679,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.5270612123902381,0.02285656915823367,0.49813221331915675,0.03192401544433611,0.6337845520441648,0.020059122416330236,0.5889156560327128,0.06543627646864919,0.5319130465557467,0.03768230342631959,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,conditional_max | single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.732293590734272,0.447757908756498,36.27577244576482,2.437451285841679,0.06738183954938438,0.014909949187952475,0.16010400379373702,0.00436096114266617,0.5559393515543521,0.010165104602338128,0.6018397224170647,0.01291181947223314,0.5270612123902381,0.02285656915823367,0.49813221331915675,0.03192401544433611,0.6337845520441648,0.020059122416330236,0.5889156560327128,0.06543627646864919,0.5319130465557467,0.03768230342631959,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,relational_max | single_sensor_0 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,query single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0029986033332534134,0.00038676768426360405,0.0008104469998215791,0.00014396370139089032,871.3333333333334,59.87765303795175,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34853.333333333336,2395.1061215180703,0.0,0.0,13070.0,898.1647955692764,105334250.66666667,45611068.48296564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched,cmapss:FD001,diagnosis,joint | single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.94528769228847,0.4475285568037662,35.999790815602836,2.585363008405299,0.06035423330915677,0.009351080588078466,0.15608793953670888,0.004712376523337382,0.5562478504501419,0.010534311615099889,0.6028447369671577,0.012928100677600656,0.5285593868348623,0.02336303970341611,0.497391706604246,0.029866141646223688,0.6338034712377473,0.019171912464404528,0.588361404674621,0.06677280540797838,0.5329197195868157,0.0367280487948732,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,independent | single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.94528769228847,0.4475285568037662,35.999790815602836,2.585363008405299,0.06035423330915677,0.009351080588078466,0.15608793953670888,0.004712376523337382,0.5562478504501419,0.010534311615099889,0.6028447369671577,0.012928100677600656,0.5285593868348623,0.02336303970341611,0.497391706604246,0.029866141646223688,0.6338034712377473,0.019171912464404528,0.588361404674621,0.06677280540797838,0.5329197195868157,0.0367280487948732,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,marginal_max | single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.94528769228847,0.4475285568037662,35.999790815602836,2.585363008405299,0.06035423330915677,0.009351080588078466,0.15608793953670888,0.004712376523337382,0.5562478504501419,0.010534311615099889,0.6028447369671577,0.012928100677600656,0.5285593868348623,0.02336303970341611,0.497391706604246,0.029866141646223688,0.6338034712377473,0.019171912464404528,0.588361404674621,0.06677280540797838,0.5329197195868157,0.0367280487948732,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,conditional_max | single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,24.94528769228847,0.4475285568037662,35.999790815602836,2.585363008405299,0.06035423330915677,0.009351080588078466,0.15608793953670888,0.004712376523337382,0.5562478504501419,0.010534311615099889,0.6028447369671577,0.012928100677600656,0.5285593868348623,0.02336303970341611,0.497391706604246,0.029866141646223688,0.6338034712377473,0.019171912464404528,0.588361404674621,0.06677280540797838,0.5329197195868157,0.0367280487948732,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched,cmapss:FD001,diagnosis,relational_max | single_sensor_0 | gmm_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,373.6666666666667,24.94660965609021,62.0,9.539392014169456,62.0,9.539392014169456,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,model,-1.9868214925130207e-08,4.057204297515181e-07,2400.0,0.0,2385.0,0.0,19136.0,0.0,23921.0,0.0,174240.0,0.0,2760.0,103.92304845413264,180.0,0.0,177.33333333333334,2.081665999466133,34.818063735961914,6.906422197806719,81.62205346425374,22.445448353127713,29.97063600213279,5.2481180230416875,0.02,0.0,180.0,0.0,256.0,0.0,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,shortcut audit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,0.5573819679251738,0.008035294676694605,0.0,0.0,1128.0,157.12415473121885,871.3333333333334,59.87765303795175,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,model gaussian_fitted,,,,,,,,,,,45450.0,0.0,,,,,,,,,0.24931261400100388,0.05881095100984738,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,1.0,0.0,300.0,0.0,-171.15366534841655,3.3797863530555086,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,model gmm_fitted,,,,,,,,,,,121201.66666666667,52482.294169875364,,,,,,,,,34.38717111099928,7.305445218467683,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,2.6666666666666665,1.1547005383792515,300.0,0.0,-117.81953513139916,6.786695205833636,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,query full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,2.2729237874348957e-05,3.449524945292585e-06,1.1549271733323014,0.1521413275858766,0.5035580086672174,0.031133447332097563,871.3333333333334,59.87765303795175,15.0,0.0,15.0,0.0,15.0,0.0,6.0,0.0,50324.0,0.0,240.0,0.0,2.0,0.0,1.142733,0.1483614171171198,21924489.333333332,1506641.505740942,209120.0,14370.636729108423,13070.0,898.1647955692764,245760.0,0.0,6.949141343434651,1.9456908608482335,6.958476702372233,1.9545041997363342,1.8644674221674602,0.9382562947112781,2.8988715012868247,0.5391021687768923,9.23027229309082,2.5761635822016604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,joint | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,61.68791707356771,21.516536069912114,1078.6645914713542,149.00103127531165,0.08082474093206546,0.03695764254916276,0.567058756352424,0.07283736941585311,0.7997444281712364,0.029695251651488872,0.8475368769896826,0.024002243384130935,0.536590161043492,0.04485532027547419,0.5592805042285763,0.0508015339444251,0.9946798146259153,0.0029883534363764563,0.9942087382407001,0.005544781491131669,0.9294186999989872,0.008159641814016606,0.6825481595183017,0.02534039285678326,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,189.66666666666666,42.782395133200914,0.6492907598934611,0.026677513162006714,0.5308494237107753,0.05768701522186672
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,independent | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,70.1052754720052,19.42345358821868,1067.157470703125,157.90874606662936,0.07999488120881225,0.042270185359665466,0.5508618319197937,0.06984421239209912,0.7872035806703656,0.026682569973831425,0.839269904447649,0.02277230769010075,0.5351589150759328,0.042282545016557434,0.5023281856700531,0.03132603954747901,0.9915664003588675,0.00314637713938682,0.9903524882291158,0.008537451646794111,0.9285175336735101,0.007276562800611448,0.6504269152554846,0.02143954292898208,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,196.66666666666666,41.78915329763614,0.6158137440353326,0.01743843401741868,0.5162456015450326,0.05578022676394285
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,marginal_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.06584358215332,1.1284432933422985,539.8334147135416,107.08559983574723,0.028766351075371368,0.016824045960309904,0.5703046126221128,0.02473921065072129,0.7913224267714468,0.023491885763300774,0.8513830718531784,0.015998627974321663,0.5205432697717275,0.029952251191788563,0.5024250806459927,0.027470640898190995,0.9968406674688756,0.0014128905942333246,0.9953209719673121,0.005319424437363969,0.9570027610250924,0.019039844511775636,0.6504269152554846,0.02143954292898208,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,187.66666666666666,23.692474191889147,0.6158137440353326,0.01743843401741868,0.5618718901014971,0.025913566423995175
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,conditional_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,29.235803604125977,1.0912901300266746,540.1938273111979,106.98671278966894,0.0303861002141064,0.021719241607148526,0.5771982555613197,0.02581174362029143,0.8061314423210391,0.022967704869812217,0.8606614348371666,0.01517456667493251,0.5181540751201644,0.03504571336736491,0.5764661767866204,0.030703763741459257,0.9990942877782159,0.0010373269906314075,0.9990733469103404,0.0015007558485040237,0.9567555554296979,0.01920543088260481,0.6825481595183017,0.02534039285678326,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,184.66666666666666,23.75570107012911,0.6492907598934611,0.026677513162006714,0.5687522096047799,0.028365512521251995
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,relational_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,3.2472216288248696,1.0354398241252958,12.593312581380209,0.75930171346858,0.01337409737771293,0.017201121102367472,0.31721618752918296,0.0783928096154981,0.7157435780790947,0.01357073243038925,0.7775395988056101,0.010603679854452737,0.5060784207890673,0.011889584011946307,0.7664789710994794,0.012731597256352265,0.8992763081872511,0.015169480054423446,0.8925196239854625,0.012112773464234845,0.5303121260796376,0.02505621478023595,0.4657301527990709,0.02594253095717961,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,124.33333333333333,40.55038018728472,311.3333333333333,16.289055630494154,173.66666666666666,45.50091574170055,0.6409582668793194,0.052930882018081625,0.3030662531136951,0.07285963465228222
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,query full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8591968033336647,0.12900231675387,0.007845052667107666,0.0004392810232329284,871.3333333333334,59.87765303795175,15.0,0.0,15.0,0.0,15.0,0.0,62.0,0.0,9600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4182400.0,287412.73458216846,0.0,0.0,13070.0,898.1647955692764,10214400.0,0.0,14.496685004899476,2.4552801398307738,14.506740300708543,2.4406829073543252,6.235678541814774,0.2395808346157602,5.34350138340286,2.2287799679890967,26.071953605050382,2.4427795397111893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,joint | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,200.46113196378997,9.674914662338564,1065.6095861305332,111.39392137273288,0.048735306254765964,0.007689328608403548,0.6267128815757129,0.036269642741515395,0.8500198942465823,0.020056591810051243,0.8886490270936088,0.01505265465680483,0.5284083932513849,0.05147223915768912,0.7931489149485813,0.03507926971760549,0.9993026473589773,0.0004653955143205745,1.0,0.0,0.9547847928563687,0.008319319633954733,0.7485603031968858,0.007961908848106191,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,163.33333333333334,27.42869543622761,0.7328147722482145,0.016968225789392746,0.5975452075519988,0.033285415390948904
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,independent | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,214.93106680702763,12.446465647293557,400.04213066377383,39.71228868206283,0.050409078078979215,0.00466474001126776,0.4990560203909315,0.03792828714583844,0.7801736668333672,0.025947498201029238,0.8332381111386015,0.021733717890681722,0.532431495417645,0.044975941431083265,0.4811636680013078,0.0342575852976115,0.9837502327615956,0.0038804523173837256,0.9665740523852513,0.011703000576992138,0.9472074603029208,0.003060478257083976,0.6708004991943195,0.014337216154829992,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,219.0,32.14031735997639,0.6143679285053899,0.016374002489541614,0.4730745509009922,0.03915567561299464
diagnosis_donors,matched_nearest,cmapss:FD001,diagnosis,marginal_max | full | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",matched_nearest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,52.42989189452059,5.537974066128937,238.32340863861387,12.372262348671308,0.02423759776425456,0.022527446782545688,0.36003135259602487,0.0389537095886893,0.7737054886905792,0.023888045057236188,0.8204067019567081,0.03102700688942377,0.5135826417007375,0.05089874878929643,0.47214670735610625,0.006103638214836133,0.9762107483034347,0.01430616303725835,0.9435077655649744,0.031538260927745,0.9735303403831553,0.013832025012822501,0.6708004991943195,0.014337216154829992,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,279.3333333333333,33.02019584032374,0.6143679285053899,0.016374002489541614,0.34749059766341756,0.050318742087482105
