experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,restarts_run_mean,restarts_run_std,selected_restart_mean,selected_restart_std,restarts_abandoned_mean,restarts_abandoned_std,selected_optimizer_steps_mean,selected_optimizer_steps_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,min_epochs_mean,min_epochs_std,patience_mean,patience_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,components_mean,components_std,rank_mean,rank_std,selection_score_mean,selection_score_std,n_stabilizations_mean,n_stabilizations_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,trials_mean,trials_std,trial_alpha_mean,trial_alpha_std,trial_fpr_mean_mean,trial_fpr_mean_std,trial_fpr_q05_mean,trial_fpr_q05_std,trial_fpr_q95_mean,trial_fpr_q95_std,trial_fpr_exceeds_alpha_frac_mean,trial_fpr_exceeds_alpha_frac_std,trial_power_mean_mean,trial_power_mean_std,trial_power_q05_mean,trial_power_q05_std,trial_infinite_threshold_frac_mean,trial_infinite_threshold_frac_std,trial_calibration_objects_mean,trial_calibration_objects_std,n_fits_mean,n_fits_std
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,marginal_max | random7:3-4-8-10-11-12-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,28.38692502723087,2.0588505565793414,207.04828720763166,12.512447529030881,0.05480505063338261,0.024403480256329258,0.4832027423175411,0.05416405670381948,0.7358672923899707,0.022692352847382,0.8055436608882097,0.019433138845098705,0.5044450196153215,0.03133525102316755,0.5149747641828902,0.041945916551863575,0.9591273820699847,0.023620669656682153,0.9074278175074673,0.03131169799159423,0.8158509062991758,0.05417880577686315,0.7487185349425938,0.021824121444563784,227.8,50.30109342747929,68.6,10.761040841851683,0.0,0.0,0.0,0.0,227.8,50.30109342747929,86.6,14.363147287415805,0.6696218741508861,0.02580104231831374,0.45575920915085855,0.05149199332519824,200.0,0.0,0.1,0.0,0.05480505063338261,0.024403480256329255,0.05480505063338261,0.024403480256329258,0.05480505063338261,0.024403480256329258,0.0,0.0,0.4832027423175411,0.05416405670381941,0.4832027423175411,0.05416405670381948,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,conditional_max | random7:3-4-8-10-11-12-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,28.12851609893706,1.7705683004204353,371.7195767661525,78.755476702834,0.055646201314365276,0.037128993563087215,0.5717246921397053,0.03130712503846632,0.7791345744926446,0.020953737318713386,0.8431084238382199,0.01442101547062481,0.5078247742925821,0.028120630934236304,0.6650286712965008,0.03797242058103924,0.9739095218572732,0.013569536223393141,0.9563646506938228,0.017386940883016046,0.8209109843471157,0.05648650117600072,0.8098061027660683,0.013182535643732937,227.8,50.30109342747929,68.6,10.761040841851683,0.0,0.0,0.0,0.0,227.8,50.30109342747929,60.4,11.588787684654509,0.7612836729148644,0.011344952986603709,0.539687664925323,0.029171611720434375,200.0,0.0,0.1,0.0,0.05564620131436528,0.03712899356308722,0.055646201314365276,0.037128993563087215,0.055646201314365276,0.037128993563087215,0.2,0.447213595499958,0.5717246921397052,0.031307125038466325,0.5717246921397053,0.03130712503846632,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,relational_max | random7:3-4-8-10-11-12-14 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,2.7514742463112123,0.28966302661571464,335.20725104716087,80.86016793337356,0.07688483955573111,0.030895994762222427,0.5517670822776843,0.03446030778238952,0.7719202994372363,0.017609665243218834,0.8334920148248305,0.011453598212766144,0.4925984822937803,0.048088680118078785,0.7569195818497033,0.016621662807476616,0.9774329672110665,0.010170632677556558,0.9598524326310305,0.012631793902530867,0.7193020885537399,0.03894441142556323,0.7499924865893579,0.005501658963633875,227.8,50.30109342747929,68.6,10.761040841851683,0.0,0.0,0.0,0.0,227.8,50.30109342747929,70.0,16.416455159382004,0.7190858087752405,0.009211799783736516,0.48390224550690136,0.010958551692264715,200.0,0.0,0.1,0.0,0.0768848395557311,0.030895994762222417,0.07688483955573111,0.030895994762222427,0.07688483955573111,0.030895994762222427,0.2,0.44721359549995804,0.5517670822776843,0.034460307782389565,0.5517670822776843,0.03446030778238952,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | mahalanobis_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3081445650006572,0.18869660134964766,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.11892966719988181,0.08325887811355824,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,212.79361877441406,9.030676806850712,1159.0793533325195,174.62357148321072,0.0225882552523421,0.016914768388611754,0.5146250329985536,0.04860499923160697,0.7813666962017012,0.02313320226094397,0.8416349763616827,0.016051424868522127,0.5233667672102801,0.02767074931205067,0.6795511084642293,0.021883024646029398,0.96792889679137,0.021194574767506434,0.9557917388818806,0.017193430810347608,0.809333908105045,0.04520816741781447,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.022588255252342097,0.016914768388611754,0.0225882552523421,0.016914768388611754,0.0225882552523421,0.016914768388611754,0.0,0.0,0.5146250329985534,0.04860499923160696,0.5146250329985536,0.04860499923160697,0.0,0.0,15.0,0.0,4.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | mahalanobis_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09716104319995793,0.06735190789531542,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.0469000416002018,0.010561977422654833,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,541.5623413085938,54.87872530953916,1705.1426849365234,146.89916873018151,0.011901465798045604,0.024831674588317306,0.31800175636460404,0.055912057381729614,0.7186623070328304,0.02241345128625695,0.7795112895327124,0.016781350349510473,0.5135098934098494,0.04540457700618309,0.5660900309946486,0.030597716173544766,0.9328095440741698,0.03302453009948587,0.9145538540298859,0.015326139958326728,0.7029063025202262,0.06675619499711304,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.011901465798045605,0.02483167458831731,0.011901465798045604,0.024831674588317306,0.011901465798045604,0.024831674588317306,0.0,0.0,0.31800175636460404,0.05591205738172967,0.31800175636460404,0.055912057381729614,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | gmm_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.398500509600126,3.704866799129201,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.8161218095998265,0.2340641714103746,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,131.3160598754883,9.945036829630615,742.0907211303711,122.65312730001041,0.04598292055190829,0.04331477125406167,0.5227492037837742,0.07472986332040125,0.771438727910267,0.025833461466088246,0.833246557460054,0.017019571799624808,0.520843697426683,0.019772292410288227,0.6564162265585745,0.014392380712364641,0.9628524281560112,0.02064409776941923,0.9521459171646939,0.012119804763366646,0.7959394710416217,0.05378215051496787,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.04598292055190829,0.043314771254061676,0.04598292055190829,0.04331477125406167,0.04598292055190829,0.04331477125406167,0.0,0.0,0.522749203783774,0.07472986332040127,0.5227492037837742,0.07472986332040125,0.0,0.0,15.0,0.0,4.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | gmm_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1535830373999487,1.0273946778483958,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.04267634999996517,0.010205932056312412,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,534.6357788085937,47.59596498543672,1594.00888671875,89.50566691434065,0.02570293058449835,0.03706410521420958,0.30132327315288,0.06593343770760976,0.7032241622862516,0.019561626769702377,0.7615479680513356,0.012244814674153748,0.5141480785554443,0.04636044690747921,0.5463418343337375,0.029050775158570987,0.9140133099163188,0.032452903487248844,0.907077534793201,0.01408869587471499,0.6746185297499606,0.05616906032757252,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.02570293058449836,0.037064105214209594,0.02570293058449835,0.03706410521420958,0.02570293058449835,0.03706410521420958,0.0,0.0,0.30132327315288,0.0659334377076098,0.30132327315288,0.06593343770760976,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | knn_refit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03625077739961853,0.004566554078454757,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.02256476639995526,0.01550220385985934,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,7.484463405609131,0.22026942459208643,7.51389331817627,0.7806454823017611,0.03786396630684813,0.07182100532577029,0.4964567452915933,0.08709832686056558,0.7715194841501175,0.02580912820779251,0.8335539093004641,0.01921844687354206,0.5062918585269299,0.034213648778498515,0.6532854570968214,0.034460451121590546,0.9692363813597048,0.020349055714626123,0.9557148449394003,0.012352408025179507,0.8023578816658989,0.05868696297916347,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.03786396630684814,0.07182100532577029,0.03786396630684813,0.07182100532577029,0.03786396630684813,0.07182100532577029,0.2,0.44721359549995804,0.4964567452915933,0.08709832686056561,0.4964567452915933,0.08709832686056558,0.0,0.0,15.0,0.0,4.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,detector | random7:3-4-8-10-11-12-14 | knn_impute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009167964400148776,0.003886443479887892,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,0.006867342799705511,0.0006784314730620222,,,,,8.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,10.690532684326172,0.19583357467178097,7.133067512512207,0.6858943678590937,0.028606685218517038,0.0502737969075649,0.3086761646900792,0.0723561540307825,0.7226244203576491,0.025565269231067587,0.7823168029102756,0.02718202879453131,0.49623760988682913,0.021141116587975482,0.5653549827680927,0.031040537740091342,0.9396116925572768,0.026794928565636214,0.9297957748805252,0.02498431537244419,0.7201560043450878,0.07671934690901187,,,,,,,,,,,,,,,,,,,200.0,0.0,0.1,0.0,0.028606685218517048,0.05027379690756491,0.028606685218517038,0.0502737969075649,0.028606685218517038,0.0502737969075649,0.2,0.44721359549995804,0.30867616469007925,0.07235615403078251,0.3086761646900792,0.0723561540307825,0.0,0.0,15.0,0.0,1.0,0.0
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,query bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2756530335997013,0.0387819305532322,0.13271998180007358,0.004564047195319682,592.8,117.97118292193225,8.0,0.0,8.0,0.0,8.0,0.0,30.6,7.602631123499286,731982.6,181862.5391052264,0.0,0.0,1.0,0.0,0.0,0.0,241066269.6,47973807.3334842,0.0,0.0,8892.0,1769.5677438289838,0.0,0.0,6.034314918518066,1.657031207459718,6.4411722183227536,1.4048737290617999,3.997756290435791,0.6151669752999964,-0.9348623335361481,2.1824261083436056,12.505767059326171,2.8974640533221527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,joint | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,-59.73080139160156,5.273217425443539,2740.4170166015624,1032.5854291048513,0.04921621582173526,0.04738668201913722,0.4967722988294067,0.05404583475370373,0.7618580155484476,0.01666125283719728,0.823788131069777,0.017170299264405265,0.49707839069073784,0.026078221367401178,0.6119029111337104,0.05072968046240144,0.9585648890305991,0.010846703207335003,0.9496326377455497,0.00897345737025454,0.8185387256380506,0.024048654197472,0.7818994710044158,0.03609769657144441,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,81.4,15.582040944625962,0.7232030398058636,0.04701171653197254,0.4614264662764017,0.04321944786239351,200.0,0.0,0.1,0.0,0.04921621582173526,0.04738668201913724,0.04921621582173526,0.04738668201913722,0.04921621582173526,0.04738668201913722,0.2,0.44721359549995804,0.49677229882940666,0.05404583475370371,0.4967722988294067,0.05404583475370373,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,independent | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,-50.72003707885742,6.466223591637511,2702.1195068359375,1064.967708468862,0.045961390315706195,0.0339128055502318,0.4454104230920361,0.04408271034774817,0.731520634333737,0.01907995290067684,0.7974213716811078,0.01925442235449185,0.4923345582464395,0.02486956241767112,0.5084480930591726,0.046771091752232194,0.9454715662898939,0.005494825147222354,0.926799613150874,0.020145127534739533,0.8107273034952189,0.023008717568524573,0.7605038644581091,0.0430392193839038,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,96.2,17.640861656959956,0.6866338523204524,0.05755855843857713,0.4179160773364926,0.047964710738424954,200.0,0.0,0.1,0.0,0.045961390315706195,0.033912805550231795,0.045961390315706195,0.0339128055502318,0.045961390315706195,0.0339128055502318,0.0,0.0,0.4454104230920362,0.0440827103477482,0.4454104230920361,0.04408271034774817,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,marginal_max | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,29.62666893005371,4.640728784023151,2244.5363525390626,1263.4005423582128,0.0670762062773058,0.09107387372379423,0.49656593807644567,0.05295054749720478,0.7427820668450886,0.015701570055645177,0.8113499125138051,0.015871914799119976,0.4904156649079655,0.016343981712486202,0.5141318553375546,0.05640708962950916,0.959504635875283,0.014464963694024995,0.9411060182070947,0.017016583451976333,0.828307149478204,0.026804153732157082,0.7605038644581091,0.0430392193839038,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,82.2,14.822280526288793,0.6866338523204524,0.05755855843857713,0.4609433404129212,0.03625234170416621,200.0,0.0,0.1,0.0,0.0670762062773058,0.09107387372379423,0.0670762062773058,0.09107387372379423,0.0670762062773058,0.09107387372379423,0.2,0.44721359549995804,0.4965659380764456,0.05295054749720477,0.49656593807644567,0.05295054749720478,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,conditional_max | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,27.826560974121094,3.4464401656739816,2247.20634765625,1262.562243176541,0.04460166690322914,0.04791740887717732,0.5383113839214897,0.035632697681709916,0.7698955945784212,0.01730473211627003,0.8339637460424394,0.01664062994045548,0.49202673625147264,0.021870339418940034,0.637411758189274,0.05309874355342891,0.967017367834277,0.019709220914764125,0.9445456898854392,0.01192624716621603,0.830552872381374,0.01777365269621908,0.7818994710044158,0.03609769657144441,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,69.4,15.820872289478858,0.7232030398058636,0.04701171653197254,0.510167984909717,0.03794103261046304,200.0,0.0,0.1,0.0,0.04460166690322914,0.04791740887717732,0.04460166690322914,0.04791740887717732,0.04460166690322914,0.04791740887717732,0.2,0.44721359549995804,0.5383113839214897,0.035632697681709916,0.5383113839214897,0.035632697681709916,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,relational_max | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,2.843713092803955,0.9540128223393046,137.40419311523436,20.87128001231624,0.10561353273864418,0.08189015941850424,0.43893248985939054,0.08538772902357178,0.705804639659814,0.028181508045279902,0.767841290133754,0.022506989402817482,0.5142873428161654,0.028185983656492247,0.7000560523727455,0.055240666776830254,0.8967051304381031,0.054821939451646054,0.8893666482646525,0.014273310562503059,0.5796235925296866,0.04589727916328385,0.6008378915484656,0.02891642033936756,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,8.2,11.945710527214361,218.8,45.427964955520515,99.8,25.083859352181037,0.5107851450436396,0.039613087987943406,0.29734078185580043,0.03570056151459828,200.0,0.0,0.1,0.0,0.10561353273864418,0.08189015941850424,0.10561353273864418,0.08189015941850424,0.10561353273864418,0.08189015941850424,0.4,0.5477225575051662,0.4389324898593907,0.08538772902357185,0.43893248985939054,0.08538772902357178,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,query bank0:0-1-2-4-5-7-8 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,0.0,0.0,0.09382879400000092,0.017773450870208783,0.006739810399994895,0.00046470778362723365,592.8,117.97118292193225,8.0,0.0,8.0,0.0,8.0,0.0,30.6,7.602631123499286,2592.0,643.9875775199395,0.0,0.0,1.0,0.0,0.0,0.0,853632.0,169878.50340758244,0.0,0.0,8892.0,1769.5677438289838,25883840.0,0.0,6.286878365531072,0.8311478080261688,6.43117930269438,0.7401789455537519,3.208745765507211,0.37469829829039614,1.1006866144439313,0.5899567610097056,10.800909258998463,0.7651589374179252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,joint | bank0:0-1-2-4-5-7-8 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,144.44948177271894,22.55054644434436,706.2445354038177,109.45630180299692,0.048271599887653685,0.08225840134342688,0.4045212115567044,0.1255449388935654,0.752170133612746,0.011905847774841693,0.8069755504234226,0.009941281859851442,0.4752620593917678,0.025743562912287663,0.6506564333158041,0.044063757667178405,0.9391185438205515,0.024723589944503386,0.9318559630504802,0.016542856325893102,0.7930161023199844,0.031894254415160576,0.7809594538516629,0.023009674689426985,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,108.2,34.404941505545395,0.7370951908128122,0.02347120181973518,0.36907154216905136,0.08479815164357965,200.0,0.0,0.1,0.0,0.0482715998876537,0.0822584013434269,0.048271599887653685,0.08225840134342688,0.048271599887653685,0.08225840134342688,0.2,0.447213595499958,0.40452121155670434,0.12554493889356536,0.4045212115567044,0.1255449388935654,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,independent | bank0:0-1-2-4-5-7-8 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,149.52071898596026,24.695154942694945,438.4530506610473,79.53165225492548,0.050187246581113676,0.08992963639541876,0.2971244918958093,0.1442604582711497,0.7011017559725058,0.016000704601472623,0.7512594585348025,0.012395635119733253,0.47414823476935214,0.023810503408657747,0.5169344152213113,0.03920766777293792,0.8883325989305746,0.02243448533184179,0.857597832905707,0.027689424902946694,0.7905474620067628,0.03363993366100977,0.7346897959110288,0.028745106548231567,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,140.2,42.352095579793925,0.6428355272329698,0.0250883395167743,0.2572881765454233,0.0890230870061524,200.0,0.0,0.1,0.0,0.05018724658111369,0.08992963639541879,0.050187246581113676,0.08992963639541876,0.050187246581113676,0.08992963639541876,0.2,0.447213595499958,0.2971244918958093,0.1442604582711497,0.2971244918958093,0.1442604582711497,0.0,0.0,15.0,0.0,,
diagnosis_fd001_reliability,restarts4_cosine,cmapss:FD001,diagnosis,marginal_max | bank0:0-1-2-4-5-7-8 | gaussian_fitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"[21, 22, 23, 24, 25]",restarts4_cosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,15.0,0.0,81.0862198231364,27.073787496753294,253.11636114637014,10.266598081204359,0.049635775992878384,0.09207111736670716,0.22010167838192524,0.18803966835020383,0.6970952038109292,0.016506760431575344,0.734478610965533,0.014187718165642378,0.45829711243505544,0.020840507967770275,0.5264533964768061,0.04163375087693098,0.8801848137454996,0.018118517434201644,0.8349163827473285,0.028911014399603238,0.8027340786536868,0.03746752889211913,0.7346897959110288,0.028745106548231567,227.0,49.28995840939613,69.4,12.759310326189265,0.0,0.0,0.0,0.0,227.0,49.28995840939613,162.8,58.33266666285709,0.6428355272329698,0.0250883395167743,0.18867029978318367,0.13192113862283192,200.0,0.0,0.1,0.0,0.04963577599287837,0.09207111736670714,0.049635775992878384,0.09207111736670716,0.049635775992878384,0.09207111736670716,0.2,0.447213595499958,0.22010167838192524,0.18803966835020375,0.22010167838192524,0.18803966835020383,0.0,0.0,15.0,0.0,,
