experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,n_seeds,seeds,axis:variant,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[independent_block]_mean,auroc[independent_block]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law relational_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,query bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,0.0,0.0,0.0009811670024646446,0.0,0.0009036669980559964,0.0,40.0,0.0,2.0,0.0,5.0,0.0,205.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8200.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,6.19888282926695e-07,0.0,1.9550323031580774e-06,0.0,3.105304813288967e-06,0.0,-3.910064606316155e-06,0.0,4.148483185417717e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.343502521514893,0.0,6.236533164978027,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.343501091003418,0.0,6.236527442932129,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.276697158813477,0.0,3.8226306438446045,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.276689529418945,0.0,3.8226356506347656,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,1.6689300537109375e-06,0.0,1.5735626220703125e-05,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,query single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,0.0,0.0,0.0007169170021370519,0.0,0.0006042499990144279,0.0,40.0,0.0,1.0,0.0,3.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.768247604370117,0.0,3.6093101501464844,0.0,0.15,0.0,0.05,0.0,0.44,0.0,0.45585965786064886,0.0,0.44,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.768247604370117,0.0,3.6093101501464844,0.0,0.15,0.0,0.05,0.0,0.44,0.0,0.45585965786064886,0.0,0.44,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.768247604370117,0.0,3.6093101501464844,0.0,0.15,0.0,0.05,0.0,0.44,0.0,0.45585965786064886,0.0,0.44,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.768247604370117,0.0,3.6093101501464844,0.0,0.15,0.0,0.05,0.0,0.44,0.0,0.45585965786064886,0.0,0.44,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law conditional_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3925,0.0,0.427964430264423,0.0,0.3925,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,unblocked,synthetic,diagnosis,known-law relational_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],unblocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,model,0.0,0.0,12.0,0.0,10.0,0.0,18.0,0.0,40.0,0.0,63.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,8.624221801757812,0.0,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,query full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,4.76837158203125e-07,0.0,0.0006247500023164321,0.0,0.000645124997390667,0.0,40.0,0.0,3.0,0.0,3.0,0.0,65.0,0.0,9.0,0.0,1.0,0.0,0.000579,0.0,2600.0,0.0,720.0,0.0,120.0,0.0,1440.0,0.0,6.771087555534905e-06,0.0,1.430511474609375e-05,0.0,1.8956061467179097e-05,0.0,-1.7452239262638614e-05,0.0,2.9993057978572324e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,joint | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,11.151627540588379,0.0,8.746330261230469,0.0,0.2,0.0,0.1,0.0,0.5075,0.0,0.49570689981900556,0.0,0.5075,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,independent | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,11.151674270629883,0.0,8.746288299560547,0.0,0.2,0.0,0.1,0.0,0.5075,0.0,0.49570689981900556,0.0,0.5075,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,marginal_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.375363826751709,0.0,3.5205533504486084,0.0,0.2,0.0,0.15,0.0,0.48125,0.0,0.4850195136096137,0.0,0.48125,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,conditional_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.375273704528809,0.0,3.520509719848633,0.0,0.2,0.0,0.15,0.0,0.4825,0.0,0.4934744190704593,0.0,0.4825,0.0,0.5333333333333334,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,relational_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,1.430511474609375e-05,0.0,8.869171142578125e-05,0.0,0.2,0.0,0.35,0.0,0.555,0.0,0.562131025342394,0.0,0.555,0.0,0.7583333333333333,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.05,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,known-law joint | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,0.0,0.748812998819428,0.0,0.6875,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law independent | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.0,0.45950737300420363,0.0,0.44,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law marginal_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4425,0.0,0.4680383326744373,0.0,0.4425,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law conditional_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.0,0.7759696671207159,0.0,0.71,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law relational_max | full,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7975,0.0,0.8553620796555579,0.0,0.7975,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,query random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,4.76837158203125e-07,0.0,0.0005959999980404973,0.0,0.000588417002290953,0.0,40.0,0.0,2.0,0.0,3.0,0.0,65.0,0.0,9.0,0.0,1.0,0.0,0.00055,0.0,2600.0,0.0,720.0,0.0,120.0,0.0,1440.0,0.0,9.608268555894028e-06,0.0,1.7333029973087832e-05,0.0,2.8409362130332738e-05,0.0,-1.4066696166992188e-05,0.0,5.455017162603326e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,joint | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.418451309204102,0.0,6.106285095214844,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,independent | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.41847562789917,0.0,6.106379508972168,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,marginal_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.375363826751709,0.0,3.7092766761779785,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,conditional_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.3753180503845215,0.0,3.7091822624206543,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,relational_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,6.198883056640625e-06,0.0,0.0001583099365234375,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,known-law joint | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law independent | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law marginal_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law conditional_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law relational_max | random1:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,query bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,4.76837158203125e-07,0.0,0.0005898749986954499,0.0,0.0005730410011892673,0.0,40.0,0.0,2.0,0.0,3.0,0.0,65.0,0.0,9.0,0.0,1.0,0.0,0.000546,0.0,2600.0,0.0,720.0,0.0,120.0,0.0,1440.0,0.0,9.608268555894028e-06,0.0,1.7333029973087832e-05,0.0,2.8409362130332738e-05,0.0,-1.4066696166992188e-05,0.0,5.455017162603326e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.418451309204102,0.0,6.106285095214844,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,7.41847562789917,0.0,6.106379508972168,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.375363826751709,0.0,3.7092766761779785,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,4.3753180503845215,0.0,3.7091822624206543,0.0,0.15,0.0,0.15,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,6.198883056640625e-06,0.0,0.0001583099365234375,0.0,0.1,0.0,0.1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,known-law joint | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law independent | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law marginal_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law conditional_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,known-law relational_max | bank0:0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,query single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,1.1920928955078125e-07,0.0,0.0006246670018299483,0.0,0.0005945419979980215,0.0,40.0,0.0,1.0,0.0,3.0,0.0,65.0,0.0,9.0,0.0,1.0,0.0,0.000579,0.0,2600.0,0.0,720.0,0.0,120.0,0.0,1440.0,0.0,-5.9604645663569045e-09,0.0,5.9604645663569045e-09,0.0,2.598106085827112e-08,0.0,-5.9604645663569045e-09,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_smoke,mixture,synthetic,diagnosis,joint | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7573275566101074,0.0,3.5582563877105713,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.45446317517106266,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,independent | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7573275566101074,0.0,3.5582563877105713,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.45446317517106266,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
diagnosis_smoke,mixture,synthetic,diagnosis,marginal_max | single_sensor_0,,,,,,,,,,,,,,,,,,,,,1,[11],mixture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,20.0,0.0,3.7573275566101074,0.0,3.5582563877105713,0.0,0.15,0.0,0.05,0.0,0.4425,0.0,0.45446317517106266,0.0,0.4425,0.0,,,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,,,0.0,0.0
