variant,method_name,mask,score,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,n_seeds,seeds,numerically_flat_frac,threshold_infinite_frac,depends_on_values_frac,depends_on_fault_frac
mixture,circuit,random3:5-8-14,relational_max,0.5440315172562299,0.01758751895369696,403.3333333333333,29.19474838619667,0.5051659853353688,0.02325789665006684,0.37735635493471315,0.043855212135635695,0.0,0.0,200.0,49.56813492557492,32.333333333333336,2.0816659994661326,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random7:3-4-8-10-11-12-14,conditional_max,0.796483065180416,0.0071486424337016295,331.0,20.29778313018444,0.7253155924609042,0.006059731053885874,0.4969193705344723,0.014226606874122222,0.0,0.0,103.33333333333333,16.289055630494158,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random7:3-4-8-10-11-12-14,independent,0.7622507137519033,0.015949306937565928,331.0,20.29778313018444,0.6821986301300984,0.018644566249225076,0.44552257633944065,0.012292221774264872,0.0,0.0,133.0,7.810249675906654,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random7:3-4-8-10-11-12-14,joint,0.796483065180416,0.0071486424337016295,331.0,20.29778313018444,0.7253155924609042,0.006059731053885874,0.47294913241753944,0.015715252470317215,0.0,0.0,119.33333333333333,4.041451884327381,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random7:3-4-8-10-11-12-14,marginal_max,0.7622507137519033,0.015949306937565928,331.0,20.29778313018444,0.6821986301300984,0.018644566249225076,0.46333503824717037,0.023790792325754383,0.0,0.0,117.0,23.065125189341593,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,random7:3-4-8-10-11-12-14,relational_max,0.5944803932286041,0.026811315520654633,331.0,20.29778313018444,0.4897564029810247,0.04198651210483162,0.257718460815127,0.07848244275234573,0.0,0.0,207.33333333333334,43.40890845590722,104.66666666666667,11.239810200058244,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,single_sensor_0,conditional_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,single_sensor_0,independent,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,single_sensor_0,joint,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,single_sensor_0,marginal_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
mixture,circuit,single_sensor_0,relational_max,,,0.0,0.0,,,0.0,0.0,74.66666666666667,6.110100926607787,0.0,0.0,361.0,25.11971337416094,74.66666666666667,6.110100926607787,3,"[11, 12, 13]",1.0,0.0,0.0,0.0
random,circuit,bank0:0-1-2-4-5-7-8,conditional_max,0.7677195906088531,0.004599303295300856,329.3333333333333,35.64173583501978,0.7087321207590341,0.010841828191296888,0.4845891987836391,0.028695988724247445,0.0,0.0,113.33333333333333,8.504900548115383,106.33333333333333,7.571877794400366,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank0:0-1-2-4-5-7-8,independent,0.7455044712570412,0.0034287470438736085,329.3333333333333,35.64173583501978,0.6789785718128863,0.005139243743591492,0.3868786024404161,0.005847798043334095,0.0,0.0,152.0,17.52141546793523,106.33333333333333,7.571877794400366,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank0:0-1-2-4-5-7-8,joint,0.7677195906088531,0.004599303295300856,329.3333333333333,35.64173583501978,0.7087321207590341,0.010841828191296888,0.4429081456409483,0.01906791466812217,0.0,0.0,123.66666666666667,7.637626158259734,106.33333333333333,7.571877794400366,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank0:0-1-2-4-5-7-8,marginal_max,0.7455044712570412,0.0034287470438736085,329.3333333333333,35.64173583501978,0.6789785718128863,0.005139243743591492,0.45251802814768194,0.02837744289524563,0.0,0.0,125.0,7.211102550927978,106.33333333333333,7.571877794400366,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
random,circuit,bank0:0-1-2-4-5-7-8,relational_max,0.6256653842717833,0.020559754281690476,329.3333333333333,35.64173583501978,0.5432790478375004,0.04326268309382602,0.31257226141634203,0.028140836813088935,0.0,0.0,165.33333333333334,46.45786621588785,106.33333333333333,7.571877794400366,0.0,0.0,3,"[11, 12, 13]",0.0,0.0,0.0,0.0
