variant,method_name,mask,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,cost_passes_mean,cost_passes_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_n_masks_mean,cost_n_masks_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,n_observed_mean,n_observed_std,oracle_max_error_mean,oracle_max_error_std,n_seeds,seeds,mask_shared_frac
interface,circuit,random1:1,1.513022246666272,0.21841049512647476,0.8058134926674635,0.16212838312547526,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,14.0,0.0,2.86102294921875e-05,5.0463701459209265e-06,3,"[11, 12, 13]",1.0
interface,circuit,random3:5-8-14,1.5362048583338037,0.17312505268854858,0.7093969986672164,0.11208160813719185,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,12.0,0.0,2.7974446614583332e-05,7.940925596107989e-06,3,"[11, 12, 13]",1.0
interface,circuit,random7:3-4-8-10-11-12-14,1.6609084706663755,0.3201259837602804,0.8049197630001194,0.06036449319681133,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,8.0,0.0,2.5431315104166668e-05,7.221105379486432e-06,3,"[11, 12, 13]",1.0
interface,circuit,single_sensor_0,1.650210862334158,0.34506943531058226,0.8388863303334801,0.008728798982906055,6.0,0.0,24123734.666666668,1657772.7020087324,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,1.0,0.0,3.1789143880208335e-06,1.1012082465927615e-06,3,"[11, 12, 13]",1.0
mixture,circuit,bank0:0-1-2-4-5-7-8,1.2130295326654352,0.08441570767192874,0.5622307923319264,0.030199184070017326,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,8.0,0.0,1.71661376953125e-05,5.0463701459209265e-06,3,"[11, 12, 13]",1.0
mixture,circuit,bank1:3,1.0379733869995107,0.16345683742686887,0.5241114076670783,0.08882087039222578,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,14.0,0.0,2.2252400716145832e-05,5.506041232963807e-06,3,"[11, 12, 13]",1.0
mixture,circuit,bank2:6-10,0.9867911050011268,0.12057121581536995,0.5118400403334817,0.057489460094902994,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,13.0,0.0,1.5735626220703125e-05,4.76837158203125e-07,3,"[11, 12, 13]",1.0
mixture,circuit,full,1.110668084333156,0.09345623470040838,0.5261952796681726,0.08879355281892325,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,15.0,0.0,1.9073486328125e-05,3.814697265625e-06,3,"[11, 12, 13]",1.0
mixture,circuit,random1:1,1.2321592839992566,0.09128524922015122,0.4707640399998733,0.07312900307045407,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,14.0,0.0,1.5894571940104168e-05,1.1012082465927615e-06,3,"[11, 12, 13]",1.0
mixture,circuit,random3:5-8-14,1.1120772713317517,0.08689796299367111,0.5291249073319099,0.08738642034670267,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,12.0,0.0,1.3987223307291666e-05,2.2024164931855234e-06,3,"[11, 12, 13]",1.0
mixture,circuit,random7:3-4-8-10-11-12-14,1.0207271626665413,0.12113826867995439,0.5210716883326919,0.0664458576147646,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,8.0,0.0,2.1219253540039062e-05,3.6079277874044315e-06,3,"[11, 12, 13]",1.0
mixture,circuit,single_sensor_0,1.2535387909993005,0.11998028668015454,0.5352331089998188,0.01932978497203827,6.0,0.0,20631430.666666668,1417783.0686326218,2.0,0.0,13070.0,898.1647955692764,368640.0,0.0,1.0,0.0,2.5431315104166665e-06,1.1012082465927615e-06,3,"[11, 12, 13]",1.0
random,circuit,bank0:0-1-2-4-5-7-8,0.2713038333325433,0.01758593183203,0.10381470399928124,0.00033363500559839337,34.0,0.0,354333799.3333333,24349666.75145435,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,8.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,bank1:3,0.3973733066668501,0.029523905673222533,0.11221451266707543,0.00045127110760213494,58.0,0.0,604451775.3333334,41537666.81130447,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,14.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,bank2:6-10,0.3763228140002563,0.027493844609367817,0.11023354133309719,0.00020265554860389884,54.0,0.0,562765446.0,38673000.134662785,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,13.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,full,0.42066057566626114,0.03256217460488033,0.11287516000083997,0.000665233920754917,62.0,0.0,646138104.6666666,44402333.48794616,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,15.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,random1:1,0.39775407033084775,0.029947956685437756,0.11192636900038148,0.00022294930570601197,58.0,0.0,604451775.3333334,41537666.81130447,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,14.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,random3:5-8-14,0.3556252309996732,0.025555094200190826,0.10940986533266066,0.0002502578580945101,50.0,0.0,521079116.6666667,35808333.4580211,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,12.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,random7:3-4-8-10-11-12-14,0.2719029793321776,0.017359533204283583,0.10430680566787487,0.0006797355399880307,34.0,0.0,354333799.3333333,24349666.75145435,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,8.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
random,circuit,single_sensor_0,0.12468618933295754,0.00314877917135153,0.09448790333408397,0.00027777335647329374,6.0,0.0,62529494.0,4297000.014962532,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,1.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,bank0:0-1-2-4-5-7-8,0.31530534333433025,0.022420697334387393,0.1274895803326217,0.003240906577507107,34.0,0.0,354333799.3333333,24349666.75145435,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,8.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,bank1:3,0.4638975130013326,0.03882990903024933,0.14564964166735686,0.0035715934351578022,58.0,0.0,604451775.3333334,41537666.81130447,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,14.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,bank2:6-10,0.4393169629984186,0.035907083643327266,0.14254657966739614,0.0031416060202175008,54.0,0.0,562765446.0,38673000.134662785,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,13.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,full,0.4932598003336655,0.04130872314926499,0.14868403299866864,0.0033295994940288304,62.0,0.0,646138104.6666666,44402333.48794616,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,15.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,random1:1,0.4641729876687653,0.03882386532184119,0.14578242099863323,0.0038090877585870457,58.0,0.0,604451775.3333334,41537666.81130447,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,14.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,random3:5-8-14,0.4146049166677888,0.03350711714541214,0.1398952613332464,0.003018117544361545,50.0,0.0,521079116.6666667,35808333.4580211,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,12.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,random7:3-4-8-10-11-12-14,0.3151069473327273,0.022099910813458665,0.12826065066716788,0.002762168342874055,34.0,0.0,354333799.3333333,24349666.75145435,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,8.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
unblocked,circuit,single_sensor_0,0.1409653890016974,0.0021428105783713254,0.10756584599827572,0.003394773225623705,6.0,0.0,62529494.0,4297000.014962532,1.0,0.0,13070.0,898.1647955692764,0.0,0.0,1.0,0.0,0.0,0.0,3,"[11, 12, 13]",1.0
