experiment,variant,dataset,stage,method,log_partition_mean,log_partition_std,leaf_mean,leaf_std,sum_mean,sum_std,product_mean,product_std,nodes_mean,nodes_std,parameters_mean,parameters_std,optimizer_steps_mean,optimizer_steps_std,epochs_run_mean,epochs_run_std,best_epoch_mean,best_epoch_std,checkpoint_nll_mean,checkpoint_nll_std,fit_s_mean,fit_s_std,final_train_nll_mean,final_train_nll_std,lr_mean,lr_std,epochs_budget_mean,epochs_budget_std,batch_size_mean,batch_size_std,n_seeds,seeds,axis:variant,shortcut_auroc_mean,shortcut_auroc_std,shortcut_channel_mean,shortcut_channel_std,shortcut_n_dev_mean,shortcut_n_dev_std,shortcut_n_eval_mean,shortcut_n_eval_std,shortcut_features_mean,shortcut_features_std,oracle_max_error_mean,oracle_max_error_std,query_s_mean,query_s_std,warmup_s_mean,warmup_s_std,n_mean,n_std,n_observed_mean,n_observed_std,n_observed_min_mean,n_observed_min_std,n_observed_max_mean,n_observed_max_std,cost_passes_mean,cost_passes_std,cost_node_visits_mean,cost_node_visits_std,cost_boundary_visits_mean,cost_boundary_visits_std,cost_n_masks_mean,cost_n_masks_std,cost_seconds_mean,cost_seconds_std,cost_node_evaluations_mean,cost_node_evaluations_std,cost_boundary_elements_mean,cost_boundary_elements_std,cost_output_elements_mean,cost_output_elements_std,cost_peak_boundary_bytes_mean,cost_peak_boundary_bytes_std,empirical_log_dependence_mean_mean,empirical_log_dependence_mean_std,empirical_log_dependence_abs_mean_mean,empirical_log_dependence_abs_mean_std,empirical_log_dependence_sd_mean,empirical_log_dependence_sd_std,empirical_log_dependence_q05_mean,empirical_log_dependence_q05_std,empirical_log_dependence_q95_mean,empirical_log_dependence_q95_std,alpha_mean,alpha_std,calibration_n_mean,calibration_n_std,threshold_mean,threshold_std,score_range_mean,score_range_std,fpr_mean,fpr_std,power_mean,power_std,auroc_mean,auroc_std,ap_mean,ap_std,auroc[decouple]_mean,auroc[decouple]_std,auroc[desync]_mean,auroc[desync]_std,auroc[drift]_mean,auroc[drift]_std,auroc[offset]_mean,auroc[offset]_std,auroc[spike]_mean,auroc[spike]_std,loc_ap_mean,loc_ap_std,loc_ap_n_mean,loc_ap_n_std,loc_n_no_observed_target_mean,loc_n_no_observed_target_std,loc_n_all_observed_are_targets_mean,loc_n_all_observed_are_targets_std,loc_n_ambiguous_mean,loc_n_ambiguous_std,loc_n_unique_mean,loc_n_unique_std,loc_n_abstained_no_alarm_mean,loc_n_abstained_no_alarm_std,loc_unique_top1_accuracy_mean,loc_unique_top1_accuracy_std,end_to_end_unique_top1_mean,end_to_end_unique_top1_std
diagnosis_fd001,random,cmapss:FD001,diagnosis,joint | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,85.85310363769531,13.452081582202696,1041.8739217122395,80.86277535048268,0.06853308160543758,0.018117193063440274,0.5832886856491206,0.026913645116701166,0.8126822627641755,0.01025023700281217,0.8576900748888407,0.008943436029785253,0.5228678690391034,0.006965569824692568,0.6582783598625398,0.02571851607916402,0.9989592119373102,0.0005686713485084782,0.9983686385722406,0.001509796352370771,0.8979330867265286,0.026299937925975708,0.7310093270936568,0.009586598086521533,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,182.0,23.643180835073778,0.6964302101012704,0.023024601277869226,0.5602247651491313,0.021136780678576793
diagnosis_fd001,random,cmapss:FD001,diagnosis,independent | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,120.04911549886067,31.52959709907991,981.0245768229166,72.43676502539351,0.05119969643624411,0.012713957377808635,0.4817500110353687,0.04518901253146295,0.7721510244658397,0.011563587753431895,0.8231316441516738,0.015906594255212635,0.5133904918744463,0.016637871360052563,0.5060596520366765,0.012863171827808793,0.988585323115928,0.008067593400445943,0.9842818011293283,0.006719071859273111,0.8782445784292436,0.056880463172528664,0.6682622344439663,0.009002843705077387,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,226.66666666666666,35.7957166897568,0.6225425651380352,0.008133664595335986,0.4586994139713032,0.04211537781358648
diagnosis_fd001,random,cmapss:FD001,diagnosis,marginal_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.96903419494629,3.0088556053666786,441.2591959635417,53.79499254557154,0.05803510502633707,0.02909929453787994,0.5923163461550144,0.021450860251588946,0.7932264353532249,0.0026349308355649967,0.8532910767228761,0.0006135221800097669,0.5082490239225378,0.018458508688790193,0.513372599263333,0.032679479403217554,0.9983353986803367,0.0023210581312296517,0.9989235125601668,0.0009366260239503585,0.9565001156957601,0.02752577687686997,0.6682622344439663,0.009002843705077387,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,177.33333333333334,8.962886439832502,0.6225425651380352,0.008133664595335986,0.574395109934545,0.011071225205449047
diagnosis_fd001,random,cmapss:FD001,diagnosis,conditional_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,29.53870137532552,3.085012498815863,447.0770263671875,49.7574391207014,0.060144946023885794,0.07952898261774216,0.6633844847981216,0.030687351215008807,0.8355347799291125,0.009886237465856613,0.8853775443283417,0.0066609582886590435,0.5160380863847253,0.008973441254468825,0.7163344974029968,0.03937550076078584,1.0,0.0,1.0,0.0,0.9601111150457968,0.016090443395248847,0.7310093270936568,0.009586598086521533,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,147.0,20.663978319771825,0.6964302101012704,0.023024601277869226,0.6426082670907488,0.001895128700741504
diagnosis_fd001,random,cmapss:FD001,diagnosis,relational_max | full | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,7.364470481872559,2.7377915863482043,123.0280278523763,10.730352051087886,0.09554134659035457,0.07802103993732575,0.519433952407391,0.031055293978569827,0.7511621989449958,0.01527343672363765,0.8117378967407212,0.01608963319411289,0.5184561694296502,0.010856140079643164,0.7543112162217881,0.02484357234543262,0.9848360460034824,0.011621458007023144,0.9625466786553559,0.0174774220161558,0.5494862653031715,0.04145770139220878,0.5539999532322292,0.019599157092593536,435.6666666666667,29.938826518975876,0.0,0.0,0.0,0.0,0.0,0.0,435.6666666666667,29.938826518975876,209.33333333333334,18.717193521821944,0.549579663820149,0.042580244256390384,0.46029830727568943,0.014922978437768741
diagnosis_fd001,random,cmapss:FD001,diagnosis,query random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,0.0,0.0,0.39775407033084775,0.029947956685437756,0.11192636900038148,0.00022294930570601197,871.3333333333334,59.87765303795175,14.0,0.0,14.0,0.0,14.0,0.0,58.0,0.0,1387418.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,604451775.3333334,41537666.81130447,0.0,0.0,13070.0,898.1647955692764,0.0,0.0,14.893798828125,9.349515681483235,18.156559626261394,5.6564254445659845,13.404752731323242,2.150123235809589,-7.440928936004639,11.601624646908784,35.47547976175944,12.40712954706637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,random,cmapss:FD001,diagnosis,joint | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,66.91808827718098,14.829577454602816,1030.5548095703125,63.96277228613565,0.06329988705452039,0.018739481974741283,0.5653134267431731,0.034303130849883054,0.8072696400414187,0.006927107445478072,0.8543335142684688,0.0061682212640128825,0.5208809716602377,0.009913965725179257,0.6535247440048003,0.013657904444351467,0.9988321075710261,0.0008374033547411027,0.9963140865837591,0.0011897993187432454,0.8789961538259247,0.009090015282739488,0.7379698644594731,0.005684225535805313,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,181.0,28.583211855912904,0.7059178891670147,0.009658984497098597,0.54223618280726,0.029612396789144055
diagnosis_fd001,random,cmapss:FD001,diagnosis,independent | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,99.59954071044922,33.37098707223423,976.4391072591146,68.84767408314828,0.04395948217595602,0.01170583947950361,0.4687659380083609,0.04484624235153708,0.7684413496715153,0.009668376933158494,0.8202368155504014,0.014211600866844925,0.5128540341186777,0.017139609514483903,0.5080050836350646,0.011205739373246657,0.9882296740592156,0.009737495585865143,0.9795855806408061,0.0070383331379645095,0.8629401876181659,0.041830313435497514,0.6768939629181551,0.012335811284658195,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,223.33333333333334,37.28717384481336,0.6306568803653918,0.016606407678968996,0.4480043396334152,0.04274041067673128
diagnosis_fd001,random,cmapss:FD001,diagnosis,marginal_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,29.97670300801595,2.077334671412831,442.3857828776042,53.67222332433891,0.0683843369849267,0.011181605228270443,0.5887709758060172,0.007956717766434796,0.7878810596130582,0.003948969053756214,0.8486244328660705,0.0013363736423883106,0.5158552029222848,0.013067281703459981,0.5133386732452965,0.020019818695459584,0.9985787080587781,0.0018541150816568945,0.9951626702477276,0.006873629783350774,0.9246007792750133,0.023477697547606,0.6768939629181551,0.012335811284658195,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,170.33333333333334,9.71253485622231,0.6306568803653918,0.016606407678968996,0.5637274114102877,0.004423089626502602
diagnosis_fd001,random,cmapss:FD001,diagnosis,conditional_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.62335268656413,2.718225072661265,447.49814860026044,49.16159411709426,0.060962940194781344,0.05918305833366251,0.6611502377362631,0.019652552248002605,0.8303118251626067,0.01077391082510245,0.8817397268902957,0.008008876940647192,0.5202071440408852,0.017089685858250363,0.7184569145442028,0.037949232292757484,1.0,0.0,1.0,0.0,0.9265119247588792,0.023459766278736048,0.7379698644594731,0.005684225535805313,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,140.0,19.0,0.7059178891670147,0.009658984497098597,0.6356346835359994,0.012825424753074494
diagnosis_fd001,random,cmapss:FD001,diagnosis,relational_max | random1:1 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,7.52806282043457,2.480550274572688,121.77211507161458,11.346111676151226,0.08391184988010932,0.07364162322963752,0.5074144313464405,0.03531510928525721,0.7466917644082902,0.012190905733316038,0.8088273404854024,0.01407562631652135,0.5098408617505426,0.006845251828781627,0.7489436759872152,0.0193765778635738,0.9830368751893666,0.014675264374476225,0.9532906716839741,0.009433527630955158,0.5519080951849781,0.0493284251193995,0.5695386373148392,0.01404232110616476,426.6666666666667,31.182259913824932,9.0,2.6457513110645907,0.0,0.0,0.0,0.0,426.6666666666667,31.182259913824932,206.0,24.576411454889016,0.5539050792451492,0.03603169207652301,0.45261477492100094,0.012177005048309094
diagnosis_fd001,random,cmapss:FD001,diagnosis,query random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,0.0,0.0,0.3556252309996732,0.025555094200190826,0.10940986533266066,0.0002502578580945101,871.3333333333334,59.87765303795175,12.0,0.0,12.0,0.0,12.0,0.0,50.0,0.0,1196050.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,521079116.6666667,35808333.4580211,0.0,0.0,13070.0,898.1647955692764,0.0,0.0,10.130260229110718,7.041830227655621,13.702539126078287,3.068639667146952,11.0252316792806,1.8153181188277148,-9.35951042175293,10.597655819079002,26.139914830525715,8.145871696276066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,random,cmapss:FD001,diagnosis,joint | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,43.53711954752604,12.059232905459465,951.5488077799479,152.00970290745974,0.08524224962773348,0.060203448844009404,0.5570401399892199,0.05029687873343813,0.7894836071556957,0.010064880670377791,0.8393562047121992,0.006836177498659783,0.5155531664296312,0.012300222295567074,0.6189334097782888,0.03364144670190104,0.9868300179920948,0.0099646123371944,0.9855315555862454,0.011158426650636755,0.8515907349909498,0.025400682804619084,0.7417542309982593,0.00903228880479916,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,161.33333333333334,9.073771725877465,0.6918240499582358,0.015643074503129205,0.5249043770119299,0.03460357937579481
diagnosis_fd001,random,cmapss:FD001,diagnosis,independent | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,61.47088877360026,8.596969154961608,883.8599039713541,148.25963060158742,0.07321288785271164,0.04304865500874095,0.47102002848542507,0.013690323203935347,0.757392805258728,0.011609927741480335,0.8110669530698957,0.013193650857810114,0.5069823341434879,0.016604820483755355,0.5067367370560767,0.01814787773660319,0.9765483078086327,0.011029208856182103,0.9661559272655577,0.009807480481110775,0.8398264355017288,0.04904333570429646,0.6897548955296844,0.00979692133244996,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,200.0,14.730919862656235,0.6332182632531779,0.0036843501784069982,0.4386689037080054,0.005948388743577432
diagnosis_fd001,random,cmapss:FD001,diagnosis,marginal_max | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.188927968343098,3.0747678940999528,441.801513671875,53.2608855897851,0.05917156576290034,0.0337952726995973,0.5519464162994622,0.020485186468993465,0.7727296729887391,0.004110676479126878,0.8363346913567055,0.003342942351388019,0.5016692758857872,0.016801770403652508,0.508658793941699,0.0413730320602544,0.9905220648210898,0.006994528006217662,0.9854600396343726,0.0008604557404307516,0.8873189996968391,0.046992806911133986,0.6897548955296844,0.00979692133244996,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,163.0,9.16515138991168,0.6332182632531779,0.0036843501784069982,0.5338371940924939,0.010839257563224795
diagnosis_fd001,random,cmapss:FD001,diagnosis,conditional_max | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,27.68463706970215,3.46020738532139,448.7334493001302,49.854227786393494,0.11213060368933635,0.08873460486719284,0.6437131403500459,0.047604656860871085,0.8072116593162552,0.007603080957005295,0.8640354248137289,0.004840276640687303,0.5068820011095468,0.005646801571143958,0.6616489329471433,0.02448549818267636,0.9931578906293613,0.007532490473254284,0.9924580223683361,0.002996245923958057,0.895231082300862,0.028827908424249205,0.7417542309982593,0.00903228880479916,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,124.33333333333333,12.741009902410928,0.6918240499582358,0.015643074503129205,0.5998792386446057,0.017402824932452148
diagnosis_fd001,random,cmapss:FD001,diagnosis,relational_max | random3:5-8-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,6.1233439445495605,2.573206918689205,112.21056874593098,17.613369594173403,0.13003952889302495,0.12326483949627254,0.48982700996584905,0.07551610675609216,0.7182155416363778,0.0166957306807124,0.7819303427706856,0.021831632055150797,0.5106913343076542,0.009351810066628078,0.7041481311825404,0.02396331473094469,0.9457873967552617,0.02360738218119514,0.9019705533907382,0.011556131298692882,0.540256192275454,0.031159468816298577,0.5603952066124424,0.027994749620812307,403.3333333333333,29.19474838619667,32.333333333333336,2.0816659994661326,0.0,0.0,0.0,0.0,403.3333333333333,29.19474838619667,194.0,31.240998703626616,0.5224793575969588,0.06169944637751959,0.39638116851797633,0.018768887219926388
diagnosis_fd001,random,cmapss:FD001,diagnosis,query random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,0.0,0.0,0.2719029793321776,0.017359533204283583,0.10430680566787487,0.0006797355399880307,871.3333333333334,59.87765303795175,8.0,0.0,8.0,0.0,8.0,0.0,34.0,0.0,813314.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,354333799.3333333,24349666.75145435,0.0,0.0,13070.0,898.1647955692764,0.0,0.0,7.002896070480347,3.422938518759877,9.08309237162272,1.729979938667378,7.290921847025554,0.6983760760159823,-5.751578648885091,5.399024041433296,17.439531326293945,3.978049378762797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,random,cmapss:FD001,diagnosis,joint | random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,127.66766357421875,6.129801906124426,610.7784525553385,135.68904597401115,0.0739142918350826,0.021318113228071426,0.5130139191433476,0.04082050982716487,0.7579454950129086,0.011394857287516331,0.8157867924360417,0.010378362497708581,0.5205297413369919,0.0060357232152811685,0.5867874334707063,0.04565348975231348,0.9507367740135546,0.009368026349200092,0.9318315052798564,0.017116020127261915,0.8094134315137921,0.02739497175755817,0.8170717623640996,0.005204408219941706,331.0,20.29778313018444,104.66666666666667,11.239810200058244,0.0,0.0,0.0,0.0,331.0,20.29778313018444,116.0,12.12435565298214,0.7543705371512713,0.003864596097148703,0.4823604592819195,0.027847337534941362
diagnosis_fd001,random,cmapss:FD001,diagnosis,independent | random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,139.77015177408853,14.883032008195059,540.8795369466146,104.80503913296353,0.06972704774933149,0.04060375562083013,0.4382227103432384,0.0676773743622301,0.7255590538374062,0.008992014679131388,0.7845119380809388,0.013506642337108103,0.5070922611473813,0.01879478490895018,0.483647546666502,0.016990724560481694,0.9311434671517396,0.008345246492153043,0.9059973913318226,0.022683410028851426,0.8077033516368215,0.049834860773646586,0.7682453467844574,0.024228085629810596,331.0,20.29778313018444,104.66666666666667,11.239810200058244,0.0,0.0,0.0,0.0,331.0,20.29778313018444,149.66666666666666,28.58904218985542,0.6925452027922687,0.02278583559957627,0.40432902326255715,0.05089417795417224
diagnosis_fd001,random,cmapss:FD001,diagnosis,marginal_max | random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,30.921666463216145,3.0869672593994193,373.7583312988281,21.998722131652674,0.026330065649306917,0.008798522217524208,0.47693709191915384,0.01760606490496378,0.7417549094220045,0.005183483492877087,0.8105519448496774,0.003246845777507427,0.5079925671788608,0.011016593341362109,0.4938781240730954,0.04042352123943994,0.9456860924037157,0.001824329198815545,0.9208181902495163,0.014325064116528115,0.8486110384619132,0.03337349627412928,0.7682453467844574,0.024228085629810596,331.0,20.29778313018444,104.66666666666667,11.239810200058244,0.0,0.0,0.0,0.0,331.0,20.29778313018444,125.66666666666667,14.571661996262929,0.6925452027922687,0.02278583559957627,0.4661347011520925,0.017166638984743996
diagnosis_fd001,random,cmapss:FD001,diagnosis,conditional_max | random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,28.447649637858074,3.2876942333566608,388.0845947265625,34.20819809033421,0.0736638598358342,0.06425611346033092,0.5590119680091749,0.0271081765245373,0.7717353707438109,0.011941882588874212,0.8360261805990225,0.008708645676012799,0.5236192480433265,0.007533621635988238,0.6082652191626103,0.0647413055063553,0.9497420940326554,0.0036194341882441624,0.9352355937774052,0.009635207166106363,0.852312118160183,0.0322104408119162,0.8170717623640996,0.005204408219941706,331.0,20.29778313018444,104.66666666666667,11.239810200058244,0.0,0.0,0.0,0.0,331.0,20.29778313018444,91.66666666666667,9.814954576223638,0.7543705371512713,0.003864596097148703,0.5321774746459874,0.00765491137203591
diagnosis_fd001,random,cmapss:FD001,diagnosis,relational_max | random7:3-4-8-10-11-12-14 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,6.728440920511882,4.552426115058556,103.2157974243164,15.079975920453077,0.14122064541315407,0.13681669343722408,0.41190564415572956,0.10339884495083371,0.6611265674740995,0.020588426515394512,0.726211939520772,0.024692597075305814,0.5221603113363938,0.014028636293809486,0.6521436989675221,0.018482838787498623,0.8273030627719727,0.044981017239837676,0.7867219812389301,0.03562642671240952,0.5235107360088187,0.01484659172336893,0.590368272363619,0.030307166916271177,331.0,20.29778313018444,104.66666666666667,11.239810200058244,0.0,0.0,0.0,0.0,331.0,20.29778313018444,169.0,38.691084244306204,0.49816880678220105,0.04872280766376579,0.29586382233582914,0.0310212651320608
diagnosis_fd001,random,cmapss:FD001,diagnosis,query bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,0.0,0.0,0.2713038333325433,0.01758593183203,0.10381470399928124,0.00033363500559839337,871.3333333333334,59.87765303795175,8.0,0.0,8.0,0.0,8.0,0.0,34.0,0.0,813314.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,354333799.3333333,24349666.75145435,0.0,0.0,13070.0,898.1647955692764,0.0,0.0,4.904439826806386,4.442960808392086,7.921174685160319,2.1293960529859812,7.652275721232097,1.192778015601377,-8.251986821492514,6.825426247801767,15.144686381022135,4.619929214502787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diagnosis_fd001,random,cmapss:FD001,diagnosis,joint | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,-24.67102114359538,2.633337318380129,912.641845703125,148.55429704937316,0.07078846797900486,0.041911357898495434,0.4819915742429231,0.03669210573296714,0.743267052810194,0.019047832980021256,0.8055390152703202,0.014831137757757797,0.5276205076598713,0.007993190242363819,0.5742350361161788,0.04435384566940014,0.9611737998381665,0.02117401065501227,0.9374689863325133,0.02685455880893161,0.7245085732103006,0.01868220708951653,0.7677195906088531,0.004599303295300856,329.3333333333333,35.64173583501978,106.33333333333333,7.571877794400366,0.0,0.0,0.0,0.0,329.3333333333333,35.64173583501978,123.66666666666667,7.637626158259734,0.7087321207590341,0.010841828191296888,0.4429081456409483,0.01906791466812217
diagnosis_fd001,random,cmapss:FD001,diagnosis,independent | bank0:0-1-2-4-5-7-8 | circuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"[11, 12, 13]",random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,1.6996749443881478e-17,10.0,0.0,-10.36044438680013,6.108052353779833,860.8052978515625,159.39805386155004,0.04915631063125144,0.04923430891327448,0.4137138247453867,0.021337831779534376,0.7245581321443115,0.015261288979191214,0.7870627570383975,0.014433060754932902,0.5185768218415729,0.007477572951607527,0.5195539759175958,0.02542159397717012,0.9467140181471961,0.02879952232753082,0.9161210774941472,0.019668136072703474,0.7294932770444289,0.024274960918690854,0.7455044712570412,0.0034287470438736085,329.3333333333333,35.64173583501978,106.33333333333333,7.571877794400366,0.0,0.0,0.0,0.0,329.3333333333333,35.64173583501978,152.0,17.52141546793523,0.6789785718128863,0.005139243743591492,0.3868786024404161,0.005847798043334095
